url,match_id,team_1,team_2,win_runs,win_wickets,winner,match_drawn,match_abandoned,no_result,toss_winner,winner_choice,series,pom,match_number,city,date,day_night
https://www.espncricinfo.com/series/8048/scorecard/501201/delhi-daredevils-vs-mumbai-indians-4th-match-indian-premier-league-2011,501201,Delhi Daredevils,Mumbai Indians,NA,8,Mumbai Indians,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2011,Lasith Malinga,4,Delhi,Apr 10 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501213/pune-warriors-vs-delhi-daredevils-16th-match-indian-premier-league-2011,501213,Pune Warriors,Delhi Daredevils,NA,3,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2011,Yuvraj Singh,16,Mumbai,Apr 17 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501204/rajasthan-royals-vs-delhi-daredevils-7th-match-indian-premier-league-2011,501204,Delhi Daredevils,Rajasthan Royals,NA,6,Rajasthan Royals,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2011,Shane Warne,7,Jaipur,Apr 12 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501203/kolkata-knight-riders-vs-deccan-chargers-6th-match-indian-premier-league-2011,501203,Kolkata Knight Riders,Deccan Chargers,9,NA,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Bat,Indian Premier League 2011,Jacques Kallis,6,Kolkata,Apr 11 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501208/deccan-chargers-vs-royal-challengers-bangalore-11th-match-indian-premier-league-2011,501208,Deccan Chargers,Royal Challengers Bangalore,33,NA,Deccan Chargers,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2011,Dale Steyn,11,Hyderabad (Deccan),Apr 14 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501209/rajasthan-royals-vs-kolkata-knight-riders-12th-match-indian-premier-league-2011,501209,Rajasthan Royals,Kolkata Knight Riders,NA,9,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2011,Gautam Gambhir,12,Jaipur,Apr 15 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501211/chennai-super-kings-vs-royal-challengers-bangalore-14th-match-indian-premier-league-2011,501211,Chennai Super Kings,Royal Challengers Bangalore,21,NA,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Bat,Indian Premier League 2011,Michael Hussey,14,Chennai,Apr 16 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501218/mumbai-indians-vs-pune-warriors-21st-match-indian-premier-league-2011,501218,Pune Warriors,Mumbai Indians,NA,7,Mumbai Indians,NA,NA,NA,Pune Warriors,Bat,Indian Premier League 2011,Munaf Patel,21,Mumbai,Apr 20 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501214/kolkata-knight-riders-vs-rajasthan-royals-17th-match-indian-premier-league-2011,501214,Rajasthan Royals,Kolkata Knight Riders,NA,8,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2011,Lakshmipathy Balaji,17,Kolkata,Apr 17 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501212/deccan-chargers-vs-kings-xi-punjab-15th-match-indian-premier-league-2011,501212,Deccan Chargers,Kings XI Punjab,NA,8,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2011,Paul Valthaty,15,Hyderabad (Deccan),Apr 16 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501216/delhi-daredevils-vs-deccan-chargers-19th-match-indian-premier-league-2011,501216,Deccan Chargers,Delhi Daredevils,16,NA,Deccan Chargers,NA,NA,NA,Deccan Chargers,Bat,Indian Premier League 2011,Sunny Sohal,19,Delhi,Apr 19 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501217/royal-challengers-bangalore-vs-rajasthan-royals-20th-match-indian-premier-league-2011,501217,Royal Challengers Bangalore,Rajasthan Royals,NA,NA,NA,NA,Yes,NA,no toss,Bat,Indian Premier League 2011,,20,Bengaluru,Apr 19 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501222/kolkata-knight-riders-vs-royal-challengers-bangalore-24th-match-indian-premier-league-2011,501222,Kolkata Knight Riders,Royal Challengers Bangalore,NA,9,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2011,Chris Gayle,24,Kolkata,Apr 22 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501220/kings-xi-punjab-vs-rajasthan-royals-23rd-match-indian-premier-league-2011,501220,Kings XI Punjab,Rajasthan Royals,48,NA,Kings XI Punjab,NA,NA,NA,Rajasthan Royals,Field,Indian Premier League 2011,Shaun Marsh,23,Mohali,Apr 21 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501224/deccan-chargers-vs-mumbai-indians-27th-match-indian-premier-league-2011,501224,Mumbai Indians,Deccan Chargers,37,NA,Mumbai Indians,NA,NA,NA,Deccan Chargers,Field,Indian Premier League 2011,Lasith Malinga,27,Hyderabad (Deccan),Apr 24 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501226/chennai-super-kings-vs-pune-warriors-29th-match-indian-premier-league-2011,501226,Chennai Super Kings,Pune Warriors,25,NA,Chennai Super Kings,NA,NA,NA,Pune Warriors,Field,Indian Premier League 2011,Michael Hussey,29,Chennai,Apr 25 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501227/delhi-daredevils-vs-royal-challengers-bangalore-30th-match-indian-premier-league-2011,501227,Delhi Daredevils,Royal Challengers Bangalore,NA,3,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2011,Virat Kohli,30,Delhi,Apr 26 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501221/mumbai-indians-vs-chennai-super-kings-25th-match-indian-premier-league-2011,501221,Mumbai Indians,Chennai Super Kings,8,NA,Mumbai Indians,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2011,Harbhajan Singh,25,Mumbai,Apr 22 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501223/delhi-daredevils-vs-kings-xi-punjab-26th-match-indian-premier-league-2011,501223,Delhi Daredevils,Kings XI Punjab,29,NA,Delhi Daredevils,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2011,David Warner,26,Delhi,Apr 23 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501229/kochi-tuskers-kerala-vs-deccan-chargers-32nd-match-indian-premier-league-2011,501229,Deccan Chargers,Kochi Tuskers Kerala,55,NA,Deccan Chargers,NA,NA,NA,Kochi Tuskers Kerala,Field,Indian Premier League 2011,Ishant Sharma,32,Kochi,Apr 27 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501228/pune-warriors-vs-chennai-super-kings-31st-match-indian-premier-league-2011,501228,Pune Warriors,Chennai Super Kings,NA,8,Chennai Super Kings,NA,NA,NA,Pune Warriors,Bat,Indian Premier League 2011,Doug Bollinger,31,Mumbai,Apr 27 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501230/delhi-daredevils-vs-kolkata-knight-riders-33rd-match-indian-premier-league-2011,501230,Kolkata Knight Riders,Delhi Daredevils,17,NA,Kolkata Knight Riders,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2011,Manoj Tiwary,33,Delhi,Apr 28 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501231/rajasthan-royals-vs-mumbai-indians-34th-match-indian-premier-league-2011,501231,Mumbai Indians,Rajasthan Royals,NA,7,Rajasthan Royals,NA,NA,NA,Rajasthan Royals,Field,Indian Premier League 2011,Johan Botha,34,Jaipur,Apr 29 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501234/kolkata-knight-riders-vs-kings-xi-punjab-37th-match-indian-premier-league-2011,501234,Kings XI Punjab,Kolkata Knight Riders,NA,8,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2011,Iqbal Abdulla,37,Kolkata,Apr 30 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501232/royal-challengers-bangalore-vs-pune-warriors-35th-match-indian-premier-league-2011,501232,Royal Challengers Bangalore,Pune Warriors,26,NA,Royal Challengers Bangalore,NA,NA,NA,Pune Warriors,Field,Indian Premier League 2011,Virat Kohli,35,Bengaluru,Apr 29 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501237/mumbai-indians-vs-kings-xi-punjab-40th-match-indian-premier-league-2011,501237,Mumbai Indians,Kings XI Punjab,23,NA,Mumbai Indians,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2011,Kieron Pollard,40,Mumbai,May 2 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501235/rajasthan-royals-vs-pune-warriors-38th-match-indian-premier-league-2011,501235,Pune Warriors,Rajasthan Royals,NA,6,Rajasthan Royals,NA,NA,NA,Rajasthan Royals,Field,Indian Premier League 2011,Ross Taylor,38,Jaipur,May 1 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501233/kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-indian-premier-league-2011,501233,Delhi Daredevils,Kochi Tuskers Kerala,38,NA,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2011,Virender Sehwag,36,Kochi,Apr 30 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501236/chennai-super-kings-vs-deccan-chargers-39th-match-indian-premier-league-2011,501236,Chennai Super Kings,Deccan Chargers,19,NA,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Bat,Indian Premier League 2011,Albie Morkel,39,Chennai,May 1 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501239/deccan-chargers-vs-kolkata-knight-riders-42nd-match-indian-premier-league-2011,501239,Kolkata Knight Riders,Deccan Chargers,20,NA,Kolkata Knight Riders,NA,NA,NA,Deccan Chargers,Field,Indian Premier League 2011,Yusuf Pathan,42,Hyderabad (Deccan),May 3 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501241/pune-warriors-vs-mumbai-indians-44th-match-indian-premier-league-2011,501241,Mumbai Indians,Pune Warriors,21,NA,Mumbai Indians,NA,NA,NA,Pune Warriors,Field,Indian Premier League 2011,Rahul Sharma,44,Mumbai,May 4 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501240/chennai-super-kings-vs-rajasthan-royals-43rd-match-indian-premier-league-2011,501240,Rajasthan Royals,Chennai Super Kings,NA,8,Chennai Super Kings,NA,NA,NA,Rajasthan Royals,Bat,Indian Premier League 2011,Michael Hussey,43,Chennai,May 4 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501261/chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-indian-premier-league-2011,501261,Chennai Super Kings,Kochi Tuskers Kerala,11,NA,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Bat,Indian Premier League 2011,Wriddhiman Saha,64,Chennai,May 18 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501260/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-indian-premier-league-2011,501260,Kings XI Punjab,Royal Challengers Bangalore,111,NA,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2011,Adam Gilchrist,63,Dharamsala,May 17 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501263/mumbai-indians-vs-rajasthan-royals-66th-match-indian-premier-league-2011,501263,Mumbai Indians,Rajasthan Royals,NA,10,Rajasthan Royals,NA,NA,NA,Mumbai Indians,Bat,Indian Premier League 2011,Shane Watson,66,Mumbai,May 20 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501259/pune-warriors-vs-deccan-chargers-62nd-match-indian-premier-league-2011,501259,Pune Warriors,Deccan Chargers,NA,6,Deccan Chargers,NA,NA,NA,Deccan Chargers,Field,Indian Premier League 2011,Amit Mishra,62,Mumbai,May 16 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501267/kolkata-knight-riders-vs-mumbai-indians-70th-match-indian-premier-league-2011,501267,Kolkata Knight Riders,Mumbai Indians,NA,5,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2011,James Franklin,70,Kolkata,May 22 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501268/royal-challengers-bangalore-vs-chennai-super-kings-1st-qualifying-final-indian-premier-league-2011,501268,Royal Challengers Bangalore,Chennai Super Kings,NA,6,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2011,Suresh Raina,1,Mumbai,May 24 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501265/delhi-daredevils-vs-pune-warriors-68th-match-indian-premier-league-2011,501265,Delhi Daredevils,Pune Warriors,NA,NA,NA,NA,NA,Yes,Delhi Daredevils,Bat,Indian Premier League 2011,,68,Delhi,May 21 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501262/pune-warriors-vs-kolkata-knight-riders-65th-match-indian-premier-league-2011,501262,Pune Warriors,Kolkata Knight Riders,NA,7,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2011,Yusuf Pathan,65,Mumbai,May 19 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501266/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-indian-premier-league-2011,501266,Chennai Super Kings,Royal Challengers Bangalore,NA,8,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2011,Chris Gayle,69,Bengaluru,May 22 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501264/kings-xi-punjab-vs-deccan-chargers-67th-match-indian-premier-league-2011,501264,Deccan Chargers,Kings XI Punjab,82,NA,Deccan Chargers,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2011,Shikhar Dhawan,67,Dharamsala,May 21 2011,D/N
https://www.espncricinfo.com/series/8048/scorecard/501269/kolkata-knight-riders-vs-mumbai-indians-elimination-final-indian-premier-league-2011,501269,Kolkata Knight Riders,Mumbai Indians,NA,4,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2011,Munaf Patel,Elimination,Mumbai,May 25 2011,N
https://www.espncricinfo.com/series/8048/scorecard/501270/royal-challengers-bangalore-vs-mumbai-indians-2nd-qualifying-final-indian-premier-league-2011,501270,Royal Challengers Bangalore,Mumbai Indians,43,NA,Royal Challengers Bangalore,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2011,Chris Gayle,2,Chennai,May 27 2011,N
