,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,27,0,6.75,9,2,1,0,0
19,MS Gony,DNB,0,0,0,0,0,2,4,0,47,0,11.75,7,2,4,3,0
20,P Awana,DNB,0,0,0,0,0,2,4,0,39,3,9.75,12,3,3,0,1
21,Sandeep Sharma,DNB,0,0,0,0,0,2,4,0,36,0,9,11,5,1,0,1
0,MEK Hussey,c Sehwag b Yadav,26,26,3,0,100,1,,,,,,,,,,
1,M Vijay,run out (Rohrer),31,23,3,1,134.78,1,,,,,,,,,,
2,SK Raina,c Warner b van der Merwe,7,11,0,0,63.63,1,,,,,,,,,,
3,MS Dhoni,not out,58,35,2,4,165.71,1,,,,,,,,,,
4,RA Jadeja,b Yadav,24,17,2,0,141.17,1,,,,,,,,,,
5,DJ Bravo,not out,12,8,1,0,150,1,4,0,19,2,4.75,9,0,0,0,0
6,V Sehwag,c †Dhoni b Sharma,0,2,0,0,0,2,,,,,,,,,,
7,UBT Chand,c Holder b Sharma,16,12,2,1,133.33,2,,,,,,,,,,
8,J Botha,c Holder b Ashwin,23,20,3,1,115,2,2,0,23,0,11.5,1,2,1,1,0
9,DA Warner,c Vijay b Morkel,44,37,2,1,118.91,2,,,,,,,,,,
10,KM Jadhav,c †Dhoni b Morkel,2,4,0,0,50,2,,,,,,,,,,
11,BJ Rohrer,c Ashwin b Morkel,4,5,0,0,80,2,,,,,,,,,,
12,RE van der Merwe,c Raina b Ashwin,14,16,1,0,87.5,2,3,0,19,1,6.33,5,1,0,1,0
13,IK Pathan,b Bravo,4,5,0,0,80,2,3,0,24,0,8,9,2,1,1,0
14,UT Yadav,not out,12,9,0,1,133.33,2,4,0,26,2,6.5,7,1,0,0,0
15,A Nehra,c †Dhoni b Bravo,0,1,0,0,0,2,4,0,37,0,9.25,10,3,2,0,0
16,S Kaul,not out,7,9,0,0,77.77,2,4,0,37,0,9.25,7,2,1,1,0
17,S Badrinath,DNB,0,0,0,0,0,1,,,,,,,,,,
18,JA Morkel,DNB,0,0,0,0,0,1,4,0,32,3,8,8,0,2,2,0
19,R Ashwin,DNB,0,0,0,0,0,1,4,0,19,2,4.75,8,0,0,1,0
20,JO Holder,DNB,0,0,0,0,0,1,4,0,39,0,9.75,10,6,1,0,0
21,MM Sharma,DNB,0,0,0,0,0,1,4,0,22,2,5.5,15,2,1,1,0
0,UBT Chand,b Lee,0,1,0,0,0,1,,,,,,,,,,
1,DA Warner,c Kallis b Narine,21,19,4,0,110.52,1,,,,,,,,,,
2,DPMD Jayawardene,c Narine b Lee,66,52,8,1,126.92,1,,,,,,,,,,
3,MC Juneja,c Shukla b Balaji,8,9,1,0,88.88,1,,,,,,,,,,
4,NV Ojha,c Lee b Bhatia,9,9,1,0,100,1,,,,,,,,,,
5,J Botha,lbw b Bhatia,7,6,1,0,116.66,1,3.4,0,22,1,6,8,2,0,0,0
6,IK Pathan,c Tiwary b Narine,4,7,0,0,57.14,1,2,1,15,0,7.5,8,2,1,0,0
7,AD Russell,c & b Narine,4,8,0,0,50,1,3,0,24,0,8,5,1,1,1,0
8,S Nadeem,run out (†Bisla/Narine),4,8,0,0,50,1,4,0,22,2,5.5,9,2,0,0,0
9,A Nehra,c Shukla b Narine,0,1,0,0,0,1,3,0,20,1,6.66,10,4,0,0,0
10,UT Yadav,not out,0,0,0,0,0,1,3,0,23,0,7.66,7,3,0,2,0
11,MS Bisla,c Chand b Nehra,4,9,1,0,44.44,2,,,,,,,,,,
12,G Gambhir,lbw b Botha,41,29,5,1,141.37,2,,,,,,,,,,
13,JH Kallis,c Chand b Nadeem,23,20,5,0,115,2,3,0,23,0,7.66,10,4,0,2,0
14,MK Tiwary,c †Ojha b Nadeem,23,23,2,0,100,2,,,,,,,,,,
15,EJG Morgan,not out,14,15,1,0,93.33,2,,,,,,,,,,
16,YK Pathan,not out,18,16,0,1,112.5,2,,,,,,,,,,
17,LR Shukla,DNB,0,0,0,0,0,2,1,0,8,0,8,2,1,0,0,0
18,R Bhatia,DNB,0,0,0,0,0,2,4,0,23,2,5.75,8,2,0,1,0
19,B Lee,DNB,0,0,0,0,0,2,4,0,40,2,10,10,6,1,1,0
20,SP Narine,DNB,0,0,0,0,0,2,4,0,13,4,3.25,14,0,0,0,0
21,L Balaji,DNB,0,0,0,0,0,2,4,0,20,1,5,10,2,0,0,0
0,RV Uthappa,b Senanayake,25,21,1,2,119.04,1,,,,,,,,,,
1,AJ Finch,b Balaji,48,32,2,3,150,1,,,,,,,,,,
2,MK Pandey,run out (†Bisla/Kallis),66,47,8,1,140.42,1,,,,,,,,,,
3,Yuvraj Singh,c ten Doeschate b Kallis,30,20,0,3,150,1,1,0,11,0,11,1,0,0,0,0
4,LJ Wright,not out,0,0,0,0,0,1,1,0,11,0,11,1,0,1,0,0
5,G Gambhir,c Yuvraj Singh b IC Pandey,12,17,1,0,70.58,2,,,,,,,,,,
6,MS Bisla,lbw b Parnell,1,4,0,0,25,2,,,,,,,,,,
7,JH Kallis,b Parnell,1,7,0,0,14.28,2,4,0,48,1,12,8,5,3,1,0
8,YK Pathan,obstructing the field,72,44,8,2,163.63,2,,,,,,,,,,
9,RN ten Doeschate,run out (Murtaza/†Uthappa),42,30,4,1,140,2,1,0,7,0,7,0,0,0,0,0
10,MK Tiwary,c MK Pandey b Kumar,0,2,0,0,0,2,,,,,,,,,,
11,DB Das,not out,8,6,1,0,133.33,2,,,,,,,,,,
12,R Bhatia,run out (Wright/†Uthappa/Mathews),10,9,1,0,111.11,2,3,0,26,0,8.66,5,0,2,0,0
13,SMSM Senanayake,not out,2,1,0,0,200,2,4,0,22,1,5.5,7,1,0,0,0
14,AD Mathews,DNB,0,0,0,0,0,1,3,0,25,0,8.33,4,3,0,0,0
15,RV Gomez,DNB,0,0,0,0,0,1,1,0,5,0,5,4,1,0,0,0
16,WD Parnell,DNB,0,0,0,0,0,1,4,0,34,2,8.5,13,4,1,2,0
17,B Kumar,DNB,0,0,0,0,0,1,4,0,22,1,5.5,13,1,0,1,0
18,AG Murtaza,DNB,0,0,0,0,0,1,4,0,34,0,8.5,4,3,1,0,0
19,IC Pandey,DNB,0,0,0,0,0,1,2,0,17,1,8.5,5,3,0,0,0
20,SP Narine,DNB,0,0,0,0,0,2,4,0,26,0,6.5,11,2,1,0,0
21,L Balaji,DNB,0,0,0,0,0,2,4,0,41,1,10.25,9,3,3,0,0
0,CH Gayle,not out,92,58,11,5,158.62,1,,,,,,,,,,
1,TM Dilshan,b Johnson,0,8,0,0,0,1,,,,,,,,,,
2,V Kohli,lbw b Bumrah,24,14,4,1,171.42,1,,,,,,,,,,
3,MA Agarwal,c Tendulkar b Bumrah,1,5,0,0,20,1,,,,,,,,,,
4,DT Christian,c Johnson b Harbhajan Singh,4,13,0,0,30.76,1,4,0,42,0,10.5,9,1,4,0,1
5,KK Nair,lbw b Bumrah,0,3,0,0,0,1,,,,,,,,,,
6,KB Arun Karthik,not out,19,19,3,0,100,1,,,,,,,,,,
7,RT Ponting,st †Arun Karthik b Kartik,28,33,1,1,84.84,2,,,,,,,,,,
8,SR Tendulkar,run out (Unadkat/†Arun Karthik),23,19,4,0,121.05,2,,,,,,,,,,
9,KD Karthik,c Agarwal b Vinay Kumar,60,37,3,4,162.16,2,,,,,,,,,,
10,RG Sharma,b Vinay Kumar,11,11,1,0,100,2,,,,,,,,,,
11,AT Rayudu,b Vinay Kumar,18,18,1,0,100,2,,,,,,,,,,
12,KA Pollard,not out,5,2,1,0,250,2,1,0,15,0,15,2,2,1,0,0
13,Harbhajan Singh,not out,1,1,0,0,100,2,4,0,21,1,5.25,15,2,1,1,0
14,R Vinay Kumar,DNB,0,0,0,0,0,1,4,0,27,3,6.75,9,3,0,0,0
15,M Kartik,DNB,0,0,0,0,0,1,4,0,24,1,6,9,1,0,1,0
16,JD Unadkat,DNB,0,0,0,0,0,1,4,0,26,0,6.5,8,3,0,0,0
17,M Muralitharan,DNB,0,0,0,0,0,1,4,0,30,0,7.5,9,3,1,0,0
18,JJ Bumrah,DNB,0,0,0,0,0,2,4,0,32,3,8,12,5,1,0,0
19,MG Johnson,DNB,0,0,0,0,0,2,3,0,15,1,5,11,2,0,2,0
20,JDP Oram,DNB,0,0,0,0,0,2,4,0,22,0,5.5,14,3,0,2,0
21,MM Patel,DNB,0,0,0,0,0,2,4,0,40,0,10,11,4,3,0,0
0,PA Reddy,b Yuvraj Singh,27,30,2,0,90,1,,,,,,,,,,
1,PA Patel,b Dinda,19,18,3,0,105.55,1,,,,,,,,,,
2,KC Sangakkara,b Sharma,15,16,2,0,93.75,1,,,,,,,,,,
3,CL White,c Marsh b Samuels,10,18,0,0,55.55,1,1,0,2,0,2,4,0,0,0,0
4,NLTC Perera,c Pandey b Dinda,30,18,3,1,166.66,1,4,0,29,2,7.25,11,4,0,1,0
5,GH Vihari,c Dinda b Kumar,11,12,1,0,91.66,1,,,,,,,,,,
6,A Ashish Reddy,not out,7,4,1,0,175,1,2,0,21,1,10.5,2,1,1,0,0
7,DB Ravi Teja,not out,4,4,0,0,100,1,,,,,,,,,,
8,RV Uthappa,c †Patel b Perera,24,22,2,1,109.09,2,,,,,,,,,,
9,MK Pandey,c White b Mishra,15,29,0,0,51.72,2,,,,,,,,,,
10,MN Samuels,c White b Perera,5,9,1,0,55.55,2,4,0,34,1,8.5,8,3,1,1,0
11,Yuvraj Singh,st †Patel b Mishra,2,5,0,0,40,2,2,0,8,1,4,6,0,0,0,0
12,LRPL Taylor,b Ashish Reddy,19,19,0,0,100,2,,,,,,,,,,
13,AM Nayar,c Sharma b Mishra,19,14,2,0,135.71,2,,,,,,,,,,
14,AD Mathews,not out,8,6,1,0,133.33,2,2,0,16,0,8,2,2,0,0,0
15,MR Marsh,run out (Perera),7,3,0,1,233.33,2,,,,,,,,,,
16,B Kumar,b Steyn,3,3,0,0,100,2,4,0,17,1,4.25,12,1,0,0,0
17,R Sharma,b Steyn,0,1,0,0,0,2,4,0,21,1,5.25,9,2,0,0,0
18,AB Dinda,c White b Steyn,0,2,0,0,0,2,4,0,29,2,7.25,10,4,0,1,0
19,A Mishra,DNB,0,0,0,0,0,1,4,0,19,3,4.75,10,1,0,0,0
20,DW Steyn,DNB,0,0,0,0,0,1,3.5,0,11,3,2.86,14,0,0,0,0
21,I Sharma,DNB,0,0,0,0,0,1,4,0,22,0,5.5,13,0,1,1,0
0,RT Ponting,c Ashwin b Rajpoot,6,10,0,0,60,1,,,,,,,,,,
1,SR Tendulkar,lbw b Nannes,0,1,0,0,0,1,,,,,,,,,,
2,KD Karthik,lbw b Bravo,37,25,4,1,148,1,,,,,,,,,,
3,RG Sharma,c †Dhoni b Bravo,8,10,1,0,80,1,,,,,,,,,,
4,AT Rayudu,c Nannes b Laughlin,7,10,0,0,70,1,,,,,,,,,,
5,KA Pollard,not out,57,38,4,5,150,1,4,0,40,1,10,8,5,1,3,0
6,DR Smith,c Bravo b Ashwin,3,5,0,0,60,1,,,,,,,,,,
7,Harbhajan Singh,not out,21,21,1,1,100,1,4,0,31,2,7.75,10,2,2,0,0
8,MEK Hussey,b Harbhajan Singh,20,23,3,0,86.95,2,,,,,,,,,,
9,M Vijay,b Patel,5,8,0,0,62.5,2,,,,,,,,,,
10,SK Raina,c Ponting b Johnson,10,7,1,0,142.85,2,,,,,,,,,,
11,DJ Bravo,c †Karthik b Ojha,10,17,0,0,58.82,2,4,0,44,2,11,10,4,3,2,0
12,S Badrinath,lbw b Ojha,16,16,1,0,100,2,,,,,,,,,,
13,MS Dhoni,c Pollard b Patel,51,26,5,3,196.15,2,,,,,,,,,,
14,RA Jadeja,b Patel,16,11,1,1,145.45,2,2,0,12,0,6,6,0,1,0,0
15,R Ashwin,c Pollard b Harbhajan Singh,2,5,0,0,40,2,4,0,21,1,5.25,14,0,2,0,0
16,B Laughlin,b Pollard,0,1,0,0,0,2,3,0,25,1,8.33,5,3,0,3,0
17,AS Rajpoot,not out,2,6,0,0,33.33,2,3,0,25,1,8.33,8,3,1,1,0
18,DP Nannes,not out,0,0,0,0,0,2,4,0,18,1,4.5,9,0,0,0,0
19,MG Johnson,DNB,0,0,0,0,0,1,4,0,22,1,5.5,15,1,1,2,0
20,MM Patel,DNB,0,0,0,0,0,1,4,0,29,3,7.25,12,3,0,1,0
21,PP Ojha,DNB,0,0,0,0,0,1,4,0,16,2,4,10,0,0,0,0
0,MDKJ Perera,c Pathan b Yadav,14,12,3,0,116.66,1,,,,,,,,,,
1,AM Rahane,c & b Nadeem,28,24,3,0,116.66,1,,,,,,,,,,
2,R Dravid,c Jayawardene b Yadav,65,51,6,2,127.45,1,,,,,,,,,,
3,STR Binny,b Yadav,40,20,2,3,200,1,1,0,11,0,11,1,0,1,0,0
4,BJ Hodge,c Warner b Yadav,5,7,0,0,71.42,1,,,,,,,,,,
5,KK Cooper,c Yadav b Nehra,2,2,0,0,100,1,4,0,30,3,7.5,8,2,0,2,0
6,AL Menaria,b Nehra,1,2,0,0,50,1,,,,,,,,,,
7,S Sreesanth,not out,0,0,0,0,0,1,4,0,18,1,4.5,15,3,0,0,0
8,R Shukla,not out,1,2,0,0,50,1,3,0,27,1,9,5,3,0,3,0
9,DA Warner,run out (Hodge),77,56,9,1,137.5,2,,,,,,,,,,
10,UBT Chand,b Sreesanth,23,19,2,1,121.05,2,,,,,,,,,,
11,DPMD Jayawardene,c Rahane b Shukla,19,16,1,0,118.75,2,,,,,,,,,,
12,MC Juneja,c Hodge b Cooper,20,18,1,1,111.11,2,,,,,,,,,,
13,AD Russell,b Cooper,7,6,0,0,116.66,2,3,0,31,0,10.33,4,3,1,1,0
14,J Botha,lbw b Cooper,2,3,0,0,66.66,2,1,0,19,0,19,0,1,2,0,0
15,IK Pathan,not out,1,1,0,0,100,2,4,0,31,0,7.75,8,3,1,0,0
16,NV Ojha,not out,0,1,0,0,0,2,,,,,,,,,,
17,SK Trivedi,DNB,0,0,0,0,0,1,4,0,35,0,8.75,4,2,1,0,0
18,S Badree,DNB,0,0,0,0,0,1,4,0,34,0,8.5,8,3,1,1,0
19,A Nehra,DNB,0,0,0,0,0,2,4,0,35,2,8.75,10,3,1,1,0
20,S Nadeem,DNB,0,0,0,0,0,2,4,0,22,1,5.5,7,1,0,0,0
21,UT Yadav,DNB,0,0,0,0,0,2,4,0,24,4,6,11,3,0,0,0
0,RV Uthappa,b Chawla,19,23,2,0,82.6,1,,,,,,,,,,
1,MK Pandey,b Kumar,0,4,0,0,0,1,,,,,,,,,,
2,TL Suman,c Kumar b Azhar Mahmood,6,14,1,0,42.85,1,,,,,,,,,,
3,MN Samuels,run out (Mandeep Singh/†Gilchrist),3,9,0,0,33.33,1,,,,,,,,,,
4,LRPL Taylor,c Gurkeerat Singh b Kumar,15,19,1,0,78.94,1,,,,,,,,,,
5,AD Mathews,c †Gilchrist b Awana,4,4,1,0,100,1,2,0,12,1,6,4,1,0,0,0
6,AM Nayar,not out,25,26,3,0,96.15,1,,,,,,,,,,
7,MR Marsh,b Harris,15,8,1,1,187.5,1,3.2,0,24,0,7.2,7,2,0,1,1
8,B Kumar,b Azhar Mahmood,8,12,1,0,66.66,1,2,0,16,0,8,7,2,1,0,0
9,R Sharma,run out (Chawla),1,1,0,0,100,1,3,0,20,1,6.66,8,3,0,0,0
10,AC Gilchrist,c Samuels b Mathews,15,10,2,1,150,2,,,,,,,,,,
11,Mandeep Singh,b Sharma,31,26,4,0,119.23,2,,,,,,,,,,
12,M Vohra,not out,43,28,7,0,153.57,2,,,,,,,,,,
13,DJ Hussey,not out,8,11,1,0,72.72,2,,,,,,,,,,
14,AB Dinda,DNB,0,0,0,0,0,1,2,0,28,0,14,3,6,0,1,0
15,Azhar Mahmood,DNB,0,0,0,0,0,2,4,0,19,2,4.75,11,2,0,0,0
16,Gurkeerat Singh,DNB,0,0,0,0,0,2,,,,,,,,,,
17,R Sathish,DNB,0,0,0,0,0,2,,,,,,,,,,
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,19,1,4.75,11,1,0,0,0
19,P Awana,DNB,0,0,0,0,0,2,4,0,16,1,4,14,2,0,0,0
20,P Kumar,DNB,0,0,0,0,0,2,4,0,31,2,7.75,9,3,1,1,0
21,RJ Harris,DNB,0,0,0,0,0,2,4,0,12,1,3,18,2,0,0,0
0,PA Reddy,c Vinay Kumar b Singh,12,11,2,0,109.09,1,,,,,,,,,,
1,PA Patel,b Muralitharan,20,19,2,0,105.26,1,,,,,,,,,,
2,KC Sangakkara,c Kohli b Kartik,23,24,2,0,95.83,1,,,,,,,,,,
3,CL White,c de Villiers b Vinay Kumar,52,34,3,3,152.94,1,1,0,14,1,14,1,1,1,0,0
4,NLTC Perera,b Singh,40,24,1,4,166.66,1,3,0,35,1,11.66,5,4,1,2,0
5,A Ashish Reddy,b Singh,3,4,0,0,75,1,1,0,12,0,12,2,1,1,0,0
6,GH Vihari,not out,4,3,0,0,133.33,1,1,0,12,0,12,2,1,1,0,0
7,BB Samantray,not out,2,2,0,0,100,1,,,,,,,,,,
8,MA Agarwal,c Sangakkara b Perera,29,20,3,2,145,2,,,,,,,,,,
9,CH Gayle,c †Patel b Sharma,13,15,2,0,86.66,2,,,,,,,,,,
10,V Kohli,not out,93,47,11,4,197.87,2,,,,,,,,,,
11,AB de Villiers,c Vihari b White,15,15,0,1,100,2,,,,,,,,,,
12,MC Henriques,not out,7,9,1,0,77.77,2,1,0,18,0,18,1,1,2,0,0
13,A Mishra,DNB,0,0,0,0,0,1,4,0,42,0,10.5,7,4,2,2,0
14,DW Steyn,DNB,0,0,0,0,0,1,4,0,16,0,4,13,1,0,0,0
15,I Sharma,DNB,0,0,0,0,0,1,3.4,0,30,1,8.18,13,5,1,0,0
16,KB Arun Karthik,DNB,0,0,0,0,0,2,,,,,,,,,,
17,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,43,1,10.75,6,2,3,1,1
18,M Kartik,DNB,0,0,0,0,0,2,3,0,21,1,7,6,0,1,1,0
19,JD Unadkat,DNB,0,0,0,0,0,2,4,0,29,0,7.25,6,2,1,0,0
20,RP Singh,DNB,0,0,0,0,0,2,4,0,27,3,6.75,10,3,0,2,0
21,M Muralitharan,DNB,0,0,0,0,0,2,4,0,23,1,5.75,10,2,0,0,0
0,SR Watson,c Morgan b Lee,5,10,1,0,50,1,,,,,,,,,,
1,AM Rahane,c †Bisla b Narine,36,34,3,1,105.88,1,,,,,,,,,,
2,R Dravid,b Bhatia,17,20,2,0,85,1,,,,,,,,,,
3,STR Binny,lbw b Shukla,14,11,3,0,127.27,1,,,,,,,,,,
4,BJ Hodge,not out,46,31,7,0,148.38,1,,,,,,,,,,
5,KK Cooper,st †Bisla b Narine,0,2,0,0,0,1,4,0,15,3,3.75,11,0,0,1,0
6,DH Yagnik,run out (Mohammed Shami/†Bisla),16,11,1,1,145.45,1,,,,,,,,,,
7,S Sreesanth,not out,1,2,0,0,50,1,4,0,25,1,6.25,15,3,1,1,0
8,MS Bisla,b Shukla,1,4,0,0,25,2,,,,,,,,,,
9,G Gambhir,c †Yagnik b Trivedi,22,22,1,1,100,2,,,,,,,,,,
10,JH Kallis,c †Yagnik b Shukla,0,1,0,0,0,2,4,0,28,0,7,8,3,0,0,1
11,MK Tiwary,lbw b Trivedi,14,13,1,0,107.69,2,,,,,,,,,,
12,EJG Morgan,b Cooper,51,38,3,3,134.21,2,,,,,,,,,,
13,YK Pathan,c †Yagnik b Cooper,0,2,0,0,0,2,,,,,,,,,,
14,LR Shukla,c Shukla b Trivedi,2,9,0,0,22.22,2,2,0,14,1,7,5,2,0,0,0
15,R Bhatia,c Binny b Tait,12,7,2,0,171.42,2,3,0,21,1,7,6,3,0,0,0
16,B Lee,c Shukla b Sreesanth,5,6,1,0,83.33,2,4,0,20,1,5,16,3,0,1,0
17,Mohammed Shami,c Rahane b Cooper,5,10,0,0,50,2,3,0,26,0,8.66,7,3,1,0,0
18,SP Narine,not out,2,2,0,0,100,2,4,0,28,2,7,12,3,1,0,0
19,SK Trivedi,DNB,0,0,0,0,0,1,4,0,23,3,5.75,12,1,1,0,0
20,SW Tait,DNB,0,0,0,0,0,1,4,0,29,1,7.25,11,2,1,2,0
21,R Shukla,DNB,0,0,0,0,0,1,3,0,28,2,9.33,8,2,1,2,0
0,RT Ponting,c Jayawardene b Pathan,0,6,0,0,0,1,,,,,,,,,,
1,SR Tendulkar,run out (Jayawardene),1,1,0,0,100,1,,,,,,,,,,
2,KD Karthik,c Mendis b Morkel,86,48,14,2,179.16,1,,,,,,,,,,
3,RG Sharma,not out,74,50,4,5,148,1,,,,,,,,,,
4,KA Pollard,c Nadeem b Nehra,13,7,1,1,185.71,1,4,0,35,2,8.75,7,2,2,2,0
5,AT Rayudu,c & b Nehra,24,8,2,2,300,1,,,,,,,,,,
6,Harbhajan Singh,not out,1,1,0,0,100,1,4,0,25,1,6.25,8,1,1,0,0
7,UBT Chand,c Ponting b Harbhajan Singh,0,1,0,0,0,2,,,,,,,,,,
8,DA Warner,c Rayudu b Johnson,61,37,5,4,164.86,2,,,,,,,,,,
9,DPMD Jayawardene,c †Karthik b Johnson,3,6,0,0,50,2,,,,,,,,,,
10,MC Juneja,run out (Dhawan),49,40,6,0,122.5,2,,,,,,,,,,
11,BMAJ Mendis,c & b Pollard,0,1,0,0,0,2,2,0,20,0,10,3,2,1,0,0
12,IK Pathan,c Johnson b Ojha,10,12,0,0,83.33,2,4,1,37,1,9.25,10,4,2,0,0
13,KM Jadhav,c & b Malinga,1,2,0,0,50,2,,,,,,,,,,
14,S Nadeem,c Dhawan b Ojha,2,3,0,0,66.66,2,3,0,26,0,8.66,3,2,1,0,0
15,M Morkel,not out,23,9,3,0,255.55,2,4,0,43,1,10.75,9,7,1,0,1
16,A Nehra,c Ojha b Pollard,1,5,0,0,20,2,4,0,49,2,12.25,6,3,4,0,0
17,UT Yadav,not out,5,4,1,0,125,2,3,0,28,0,9.33,8,3,1,3,0
18,R Dhawan,DNB,0,0,0,0,0,1,,,,,,,,,,
19,MG Johnson,DNB,0,0,0,0,0,1,4,0,49,2,12.25,8,8,1,1,0
20,PP Ojha,DNB,0,0,0,0,0,1,4,0,34,2,8.5,6,1,1,1,0
21,SL Malinga,DNB,0,0,0,0,0,1,4,0,20,1,5,13,3,0,0,0
0,Mandeep Singh,c Bravo b Nannes,9,10,1,0,90,1,,,,,,,,,,
1,AC Gilchrist,c Hussey b Nannes,9,6,2,0,150,1,,,,,,,,,,
2,M Vohra,c Hussey b Jadeja,16,11,3,0,145.45,1,,,,,,,,,,
3,DJ Hussey,c Bravo b Ashwin,41,36,4,1,113.88,1,,,,,,,,,,
4,Gurkeerat Singh,c Nannes b Bravo,31,26,3,0,119.23,1,,,,,,,,,,
5,Azhar Mahmood,c Ashwin b Morris,8,7,0,0,114.28,1,4,0,34,0,8.5,6,2,1,1,0
6,R Sathish,c Morris b Bravo,8,6,1,0,133.33,1,1,0,15,0,15,1,1,1,0,0
7,PP Chawla,c Vijay b Bravo,4,5,1,0,80,1,4,0,21,0,5.25,7,1,0,0,0
8,RJ Harris,c Bravo b Morris,0,2,0,0,0,1,4,0,30,0,7.5,10,5,0,0,0
9,P Kumar,run out (†Dhoni),3,5,0,0,60,1,2.2,0,18,0,7.71,8,2,1,1,0
10,P Awana,not out,1,5,0,0,20,1,2,0,20,0,10,3,3,0,0,0
11,M Vijay,not out,50,50,3,1,100,2,,,,,,,,,,
12,MEK Hussey,not out,86,54,11,2,159.25,2,,,,,,,,,,
13,SK Raina,DNB,0,0,0,0,0,2,,,,,,,,,,
14,S Badrinath,DNB,0,0,0,0,0,2,,,,,,,,,,
15,MS Dhoni,DNB,0,0,0,0,0,2,,,,,,,,,,
16,RA Jadeja,DNB,0,0,0,0,0,2,4,0,29,1,7.25,7,3,0,0,0
17,DJ Bravo,DNB,0,0,0,0,0,2,4,0,27,3,6.75,11,2,1,2,0
18,R Ashwin,DNB,0,0,0,0,0,2,3,0,22,1,7.33,5,2,0,0,0
19,DP Nannes,DNB,0,0,0,0,0,2,3.5,0,17,2,4.43,14,2,0,0,0
20,CH Morris,DNB,0,0,0,0,0,2,4,0,27,2,6.75,11,4,0,0,0
21,AS Rajpoot,DNB,0,0,0,0,0,2,1,0,10,0,10,2,2,0,0,0
0,MS Bisla,c Rahul b Henriques,1,5,0,0,20,1,,,,,,,,,,
1,G Gambhir,c & b Vinay Kumar,59,46,7,1,128.26,1,,,,,,,,,,
2,JH Kallis,c Henriques b Vinay Kumar,16,19,2,0,84.21,1,4,1,30,0,7.5,14,2,2,1,1
3,YK Pathan,c Vinay Kumar b Henriques,27,17,3,1,158.82,1,,,,,,,,,,
4,MK Tiwary,c de Villiers b Singh,23,16,2,0,143.75,1,,,,,,,,,,
5,EJG Morgan,c sub (DT Christian) b Singh,2,5,0,0,40,1,,,,,,,,,,
6,R Bhatia,b Singh,13,7,2,0,185.71,1,1,0,10,0,10,2,0,1,1,0
7,R McLaren,run out (Singh),2,3,0,0,66.66,1,3,0,34,1,11.33,10,3,3,2,0
8,PJ Sangwan,not out,4,2,1,0,200,1,2,0,34,0,17,3,2,3,1,1
9,SP Narine,not out,1,1,0,0,100,1,4,0,17,0,4.25,13,2,0,0,0
10,CH Gayle,not out,85,50,4,9,170,2,,,,,,,,,,
11,MA Agarwal,c †Bisla b McLaren,6,8,1,0,75,2,,,,,,,,,,
12,V Kohli,c Morgan b Balaji,35,27,4,2,129.62,2,,,,,,,,,,
13,AB de Villiers,not out,22,22,2,1,100,2,,,,,,,,,,
14,L Balaji,DNB,0,0,0,0,0,1,3.3,0,33,1,9.42,11,2,3,2,0
15,MC Henriques,DNB,0,0,0,0,0,2,4,0,24,2,6,11,3,0,1,0
16,KB Arun Karthik,DNB,0,0,0,0,0,2,,,,,,,,,,
17,KL Rahul,DNB,0,0,0,0,0,2,,,,,,,,,,
18,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,36,2,9,9,5,0,0,0
19,RP Singh,DNB,0,0,0,0,0,2,4,0,27,3,6.75,10,3,0,1,0
20,JD Unadkat,DNB,0,0,0,0,0,2,4,0,34,0,8.5,8,2,2,0,0
21,M Muralitharan,DNB,0,0,0,0,0,2,4,0,30,0,7.5,8,4,0,0,1
0,MDKJ Perera,lbw b Kumar,0,1,0,0,0,1,,,,,,,,,,
1,AM Rahane,c Mathews b Sharma,30,27,3,0,111.11,1,,,,,,,,,,
2,R Dravid,c Taylor b Yuvraj Singh,54,48,8,0,112.5,1,,,,,,,,,,
3,STR Binny,c Marsh b Yuvraj Singh,1,4,0,0,25,1,,,,,,,,,,
4,BJ Hodge,not out,22,19,3,0,115.78,1,,,,,,,,,,
5,DH Yagnik,c Suman b Sharma,12,8,2,0,150,1,,,,,,,,,,
6,JP Faulkner,not out,19,14,1,1,135.71,1,4,0,17,2,4.25,14,2,0,1,0
7,RV Uthappa,c Dravid b Faulkner,32,16,3,2,200,2,,,,,,,,,,
8,AJ Finch,b Faulkner,64,53,6,3,120.75,2,,,,,,,,,,
9,LRPL Taylor,c Hodge b Harmeet Singh,17,20,0,1,85,2,,,,,,,,,,
10,Yuvraj Singh,not out,28,23,2,2,121.73,2,4,0,27,2,6.75,7,3,0,1,0
11,AD Mathews,not out,1,1,0,0,100,2,4,0,27,0,6.75,8,3,0,0,0
12,KK Cooper,DNB,0,0,0,0,0,1,4,0,26,0,6.5,9,2,1,0,0
13,S Sreesanth,DNB,0,0,0,0,0,1,2.4,0,38,0,14.25,7,2,4,0,1
14,Harmeet Singh,DNB,0,0,0,0,0,1,4,0,34,1,8.5,12,3,2,1,0
