url,match_id,team_1,team_2,win_runs,win_wickets,winner,match_drawn,match_abandoned,no_result,toss_winner,winner_choice,series,pom,match_number,city,date,day_night
https://www.espncricinfo.com/series/8048/scorecard/729297/rajasthan-royals-vs-chennai-super-kings-10th-match-pepsi-indian-premier-league-2014,729297,Chennai Super Kings,Rajasthan Royals,7,NA,Chennai Super Kings,NA,NA,NA,Rajasthan Royals,Field,Pepsi Indian Premier League 2014,Ravindra Jadeja,10,Dubai (DSC),Apr 23 2014,N
https://www.espncricinfo.com/series/8048/scorecard/733991/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-pepsi-indian-premier-league-2014,733991,Kings XI Punjab,Royal Challengers Bangalore,32,NA,Kings XI Punjab,NA,NA,NA,Royal Challengers Bangalore,Field,Pepsi Indian Premier League 2014,Sandeep Sharma,31,Bengaluru,May 9 2014,N
https://www.espncricinfo.com/series/8048/scorecard/729303/chennai-super-kings-vs-mumbai-indians-13th-match-pepsi-indian-premier-league-2014,729303,Mumbai Indians,Chennai Super Kings,NA,7,Chennai Super Kings,NA,NA,NA,Mumbai Indians,Bat,Pepsi Indian Premier League 2014,Mohit Sharma,13,Dubai (DSC),Apr 25 2014,N
https://www.espncricinfo.com/series/8048/scorecard/733997/kings-xi-punjab-vs-kolkata-knight-riders-34th-match-pepsi-indian-premier-league-2014,733997,Kings XI Punjab,Kolkata Knight Riders,NA,9,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Pepsi Indian Premier League 2014,Gautam Gambhir,34,Cuttack,May 11 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734001/sunrisers-hyderabad-vs-mumbai-indians-36th-match-pepsi-indian-premier-league-2014,734001,Sunrisers Hyderabad,Mumbai Indians,NA,7,Mumbai Indians,NA,NA,NA,Sunrisers Hyderabad,Bat,Pepsi Indian Premier League 2014,Ambati Rayudu,36,Hyderabad (Deccan),May 12 2014,N
https://www.espncricinfo.com/series/8048/scorecard/733995/mumbai-indians-vs-chennai-super-kings-33rd-match-pepsi-indian-premier-league-2014,733995,Mumbai Indians,Chennai Super Kings,NA,4,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Pepsi Indian Premier League 2014,Dwayne Smith,33,Mumbai,May 10 2014,N
https://www.espncricinfo.com/series/8048/scorecard/733993/delhi-daredevils-vs-sunrisers-hyderabad-32nd-match-pepsi-indian-premier-league-2014,733993,Delhi Daredevils,Sunrisers Hyderabad,NA,8,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Field,Pepsi Indian Premier League 2014,Dale Steyn,32,Delhi,May 10 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734005/royal-challengers-bangalore-vs-delhi-daredevils-38th-match-pepsi-indian-premier-league-2014,734005,Royal Challengers Bangalore,Delhi Daredevils,16,NA,Royal Challengers Bangalore,NA,NA,NA,Delhi Daredevils,Field,Pepsi Indian Premier League 2014,Yuvraj Singh,38,Bengaluru,May 13 2014,N
https://www.espncricinfo.com/series/8048/scorecard/733999/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-pepsi-indian-premier-league-2014,733999,Royal Challengers Bangalore,Rajasthan Royals,NA,5,Rajasthan Royals,NA,NA,NA,Royal Challengers Bangalore,Bat,Pepsi Indian Premier League 2014,James Faulkner,35,Bengaluru,May 11 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734007/sunrisers-hyderabad-vs-kings-xi-punjab-39th-match-pepsi-indian-premier-league-2014,734007,Sunrisers Hyderabad,Kings XI Punjab,NA,6,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Pepsi Indian Premier League 2014,Wriddhiman Saha,39,Hyderabad (Deccan),May 14 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734003/chennai-super-kings-vs-rajasthan-royals-37th-match-pepsi-indian-premier-league-2014,734003,Rajasthan Royals,Chennai Super Kings,NA,5,Chennai Super Kings,NA,NA,NA,Rajasthan Royals,Bat,Pepsi Indian Premier League 2014,Ravindra Jadeja,37,Ranchi,May 13 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734019/delhi-daredevils-vs-kings-xi-punjab-45th-match-pepsi-indian-premier-league-2014,734019,Delhi Daredevils,Kings XI Punjab,NA,4,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Pepsi Indian Premier League 2014,Axar Patel,45,Delhi,May 19 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734009/kolkata-knight-riders-vs-mumbai-indians-40th-match-pepsi-indian-premier-league-2014,734009,Mumbai Indians,Kolkata Knight Riders,NA,6,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Pepsi Indian Premier League 2014,Robin Uthappa,40,Cuttack,May 14 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734011/rajasthan-royals-vs-delhi-daredevils-41st-match-pepsi-indian-premier-league-2014,734011,Rajasthan Royals,Delhi Daredevils,62,NA,Rajasthan Royals,NA,NA,NA,Delhi Daredevils,Field,Pepsi Indian Premier League 2014,Ajinkya Rahane,41,Ahmedabad,May 15 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734025/kings-xi-punjab-vs-mumbai-indians-48th-match-pepsi-indian-premier-league-2014,734025,Kings XI Punjab,Mumbai Indians,NA,7,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Pepsi Indian Premier League 2014,Lendl Simmons,48,Mohali,May 21 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734015/sunrisers-hyderabad-vs-kolkata-knight-riders-43rd-match-pepsi-indian-premier-league-2014,734015,Sunrisers Hyderabad,Kolkata Knight Riders,NA,7,Kolkata Knight Riders,NA,NA,NA,Sunrisers Hyderabad,Bat,Pepsi Indian Premier League 2014,Umesh Yadav,43,Hyderabad (Deccan),May 18 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734029/chennai-super-kings-vs-sunrisers-hyderabad-50th-match-pepsi-indian-premier-league-2014,734029,Chennai Super Kings,Sunrisers Hyderabad,NA,6,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Field,Pepsi Indian Premier League 2014,David Warner,50,Ranchi,May 22 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734021/sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-pepsi-indian-premier-league-2014,734021,Royal Challengers Bangalore,Sunrisers Hyderabad,NA,7,Sunrisers Hyderabad,NA,NA,NA,Royal Challengers Bangalore,Bat,Pepsi Indian Premier League 2014,David Warner,46,Hyderabad (Deccan),May 20 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734013/chennai-super-kings-vs-royal-challengers-bangalore-42nd-match-pepsi-indian-premier-league-2014,734013,Chennai Super Kings,Royal Challengers Bangalore,NA,5,Royal Challengers Bangalore,NA,NA,NA,Chennai Super Kings,Bat,Pepsi Indian Premier League 2014,AB de Villiers,42,Ranchi,May 18 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734017/rajasthan-royals-vs-mumbai-indians-44th-match-pepsi-indian-premier-league-2014,734017,Mumbai Indians,Rajasthan Royals,25,NA,Mumbai Indians,NA,NA,NA,Mumbai Indians,Bat,Pepsi Indian Premier League 2014,Michael Hussey,44,Ahmedabad,May 19 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734033/kings-xi-punjab-vs-rajasthan-royals-52nd-match-pepsi-indian-premier-league-2014,734033,Kings XI Punjab,Rajasthan Royals,16,NA,Kings XI Punjab,NA,NA,NA,Rajasthan Royals,Field,Pepsi Indian Premier League 2014,Shaun Marsh,52,Mohali,May 23 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734027/kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-pepsi-indian-premier-league-2014,734027,Kolkata Knight Riders,Royal Challengers Bangalore,30,NA,Kolkata Knight Riders,NA,NA,NA,Royal Challengers Bangalore,Field,Pepsi Indian Premier League 2014,Robin Uthappa,49,Kolkata,May 22 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734023/kolkata-knight-riders-vs-chennai-super-kings-47th-match-pepsi-indian-premier-league-2014,734023,Chennai Super Kings,Kolkata Knight Riders,NA,8,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Pepsi Indian Premier League 2014,Robin Uthappa,47,Kolkata,May 20 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734039/kings-xi-punjab-vs-delhi-daredevils-55th-match-pepsi-indian-premier-league-2014,734039,Delhi Daredevils,Kings XI Punjab,NA,7,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Pepsi Indian Premier League 2014,Manan Vohra,55,Mohali,May 25 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734041/mumbai-indians-vs-rajasthan-royals-56th-match-pepsi-indian-premier-league-2014,734041,Rajasthan Royals,Mumbai Indians,NA,5,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Pepsi Indian Premier League 2014,Corey Anderson,56,Mumbai,May 25 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734031/mumbai-indians-vs-delhi-daredevils-51st-match-pepsi-indian-premier-league-2014,734031,Mumbai Indians,Delhi Daredevils,15,NA,Mumbai Indians,NA,NA,NA,Delhi Daredevils,Field,Pepsi Indian Premier League 2014,Michael Hussey,51,Mumbai,May 23 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734035/royal-challengers-bangalore-vs-chennai-super-kings-53rd-match-pepsi-indian-premier-league-2014,734035,Royal Challengers Bangalore,Chennai Super Kings,NA,8,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Pepsi Indian Premier League 2014,MS Dhoni,53,Bengaluru,May 24 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734045/chennai-super-kings-vs-mumbai-indians-eliminator-pepsi-indian-premier-league-2014,734045,Mumbai Indians,Chennai Super Kings,NA,7,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Pepsi Indian Premier League 2014,Suresh Raina,Eliminator,Mumbai (BS),May 28 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734047/chennai-super-kings-vs-kings-xi-punjab-qualifier-2-pepsi-indian-premier-league-2014,734047,Kings XI Punjab,Chennai Super Kings,24,NA,Kings XI Punjab,NA,NA,NA,Chennai Super Kings,Field,Pepsi Indian Premier League 2014,Virender Sehwag,Qualifier,Mumbai,May 30 2014,N
https://www.espncricinfo.com/series/8048/scorecard/734043/kings-xi-punjab-vs-kolkata-knight-riders-qualifier-1-pepsi-indian-premier-league-2014,734043,Kolkata Knight Riders,Kings XI Punjab,28,NA,Kolkata Knight Riders,NA,NA,NA,Kings XI Punjab,Field,Pepsi Indian Premier League 2014,Umesh Yadav,Qualifier,Kolkata,May 27-28 2014,D/N
https://www.espncricinfo.com/series/8048/scorecard/734037/kolkata-knight-riders-vs-sunrisers-hyderabad-54th-match-pepsi-indian-premier-league-2014,734037,Sunrisers Hyderabad,Kolkata Knight Riders,NA,4,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Pepsi Indian Premier League 2014,Yusuf Pathan,54,Kolkata,May 24 2014,N
