Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb,50,100,0,4_haul,5_haul,BSR,BWA,hard_hit,bat_consistency,pca_bat,Bowl_index,bowl_consistency,bowl_pca
AJ Finch,0,393.0,299.0,45.0,11.0,131.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.93394495755552,0.6847419039268217,1.6753311391714503,-1.0135876414016174,0.9708024862986651,-0.6849071043545125
RA Jadeja,0,191.0,177.0,14.0,4.0,107.30337078651687,24.0,39.7,0.0,311.0,8.0,7.64127764127764,79.0,16.0,14.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,26.46666666666667,34.55555555555556,-0.059325251291722024,0.23361355633868697,0.4388012782338268,0.6751416012886613,-0.3264588174939271,0.17409109511911194
DJ Bravo,0,99.0,82.0,11.0,1.0,119.27710843373494,25.0,56.0,0.0,494.0,17.0,8.666666666666666,98.0,40.0,16.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,18.666666666666668,27.444444444444443,0.44524251774584356,0.4425080390359856,0.011748047676901904,0.3336322842767815,0.29472824811072806,-0.539755495423017
AD Russell,0,188.0,114.0,10.0,15.0,163.47826086956522,19.0,36.3,0.0,291.0,15.0,7.801608579088472,97.0,28.0,11.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,13.612499999999999,18.1875,1.290699360596138,1.2144353746917713,0.6467685390920618,-0.03961464850104638,-0.34384302237167463,-0.881772091207348
GB Hogg,0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,142.0,4.0,8.352941176470589,33.0,13.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,19.2,28.4,-1.233506321295029,-1.6056362973051153,-0.9218048771029748,0.36253458026019353,0.5127106370890648,0.32847637568262206
PP Chawla,0,27.0,26.0,4.0,0.0,100.0,19.0,35.2,0.0,273.0,11.0,7.541436464088397,81.0,16.0,12.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,17.6,22.75,0.4866931063641367,0.10213685848940576,-0.43408916158457134,0.16426768773434292,-0.44446697980758093,-0.4426881034067968
M Morkel,0,1.0,1.0,0.0,0.0,50.0,16.0,35.3,0.0,297.0,10.0,8.181818181818182,91.0,32.0,12.0,5.0,2.0,0.0,0.0,9.0,0.0,0.0,19.254545454545454,27.0,-1.233506321295029,-0.8233584144922044,-0.746525157273302,0.32523544977780866,-0.4438912967645763,-0.3473021878204904
UT Yadav,0,9.0,5.0,0.0,1.0,150.0,15.0,26.0,0.0,234.0,10.0,8.666666666666666,52.0,21.0,9.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,14.181818181818182,21.272727272727273,0.7017180348215324,0.9372968204024368,-0.3627834244716743,0.07154174000410762,-0.7626261198730486,-0.2695311179488509
P Kumar,0,24.0,26.0,3.0,0.0,88.88888888888889,26.0,50.900000000000006,2.0,401.0,9.0,7.726396917148361,139.0,47.0,9.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,30.540000000000003,40.1,0.05664324944934529,-0.11952031938682119,-0.49064604721577737,0.9137773542852807,0.2608711152733599,-0.132239167688869
DS Kulkarni,0,27.0,16.0,3.0,0.0,158.8235294117647,22.0,49.0,4.0,364.0,18.0,7.28,131.0,40.0,11.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,15.473684210526315,19.157894736842106,0.8155547616519186,1.0749093891389336,-0.23778964913411013,0.01719740620658208,0.5047772486435492,-1.1810755720824184
S Kaushik,0,0.0,1.0,0.0,0.0,0.0,11.0,23.0,0.0,192.0,6.0,8.0,51.0,15.0,9.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,19.714285714285715,27.428571428571427,-1.233506321295029,-1.618356262879309,-0.9218048771029748,0.3426111478788107,0.6546842984252941,0.10932344720226679
PV Tambe,0,7.0,19.0,1.0,0.0,35.0,12.0,16.0,0.0,143.0,5.0,8.411764705882353,26.0,11.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,23.833333333333332,-0.6529390144600604,-1.006843917899948,-0.7645797657139812,0.1729657390297276,-1.0868330417288885,0.17041006885930848
KS Williamson,0,124.0,122.0,14.0,0.0,100.8130081300813,8.0,1.0,0.0,7.0,0.0,3.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0881103121504276,0.14782802046593582,0.08187008438965628,-0.6077820451272924,-1.3934862999283695,-0.30392347246570695
PJ Sangwan,0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,49.0,0.0,9.8,9.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,49.0,-1.233506321295029,-1.5865563489438246,-0.9218048771029748,1.0228186235386318,-0.04447443827736221,1.3157301857826271
A Nehra,0,1.0,1.0,0.0,0.0,50.0,11.0,25.6,1.0,199.0,9.0,7.481203007518797,73.0,23.0,7.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,15.360000000000003,19.9,-1.233506321295029,-0.8106384489180106,-0.746525157273302,0.03760141144372441,-0.642436052350215,-0.4660349302654953
TM Head,0,54.0,40.0,3.0,2.0,131.70731707317074,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18251150025367452,0.6507614983317288,-0.1918061981005695,-1.0135876414016174,0.9707396918950639,-0.6849071043545125
HM Amla,0,157.0,119.0,20.0,4.0,130.83333333333334,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.088762906044845,0.6949390763287998,0.3857519691122479,-1.0135876414016174,0.9708173807731403,-0.6849071043545125
M Vijay,0,453.0,364.0,50.0,10.0,124.10958904109589,20.0,1.0,0.0,8.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.6752081121350042,0.574796678199157,1.957067129425713,-0.570890627284172,-1.4361696134106055,-0.26874088062609053
WP Saha,0,270.0,212.0,29.0,1.0,126.7605633802817,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018945430288259,0.5910856334581087,0.9446092387916207,-1.0135876414016174,0.9711934288984173,-0.6849071043545125
DA Miller,0,161.0,131.0,11.0,4.0,121.96969696969697,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08596483060262655,0.4741262557633312,0.3318852232117554,-1.0135876414016174,0.971667665139084,-0.6849071043545125
MP Stoinis,0,146.0,108.0,13.0,4.0,133.94495412844037,10.0,23.0,0.0,194.0,8.0,8.083333333333334,44.0,24.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,15.333333333333334,21.555555555555557,0.5774375715846892,0.6974762621226128,0.31369380024862004,0.09247171948749422,-0.8221905608996771,-0.13233059083855928
F Behardien,0,14.0,13.0,2.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4252574125191665,0.14881038296402627,-0.5050696849486823,-1.0135876414016174,0.9744185992552431,-0.6849071043545125
VR Aaron,0,0.0,0.0,0.0,0.0,0.0,10.0,23.4,0.0,227.0,2.0,9.30327868852459,50.0,20.0,9.0,11.0,2.0,0.0,0.0,8.0,0.0,0.0,46.79999999999999,75.66666666666667,-1.233506321295029,-1.6247162456664057,-0.9218048771029748,2.227199100774056,0.6087136022192429,2.188822991705329
AR Patel,0,111.0,77.0,4.0,8.0,142.30769230769232,20.0,47.5,0.0,388.0,13.0,8.0,98.0,25.0,17.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,20.357142857142858,27.714285714285715,0.5528546228125664,0.8092002440110376,0.1485889685794028,0.36544869225788534,-0.000634682556204826,-0.4240709798424202
MM Sharma,0,32.0,26.0,3.0,1.0,118.5185185185185,20.0,47.9,0.0,407.0,13.0,8.323108384458077,100.0,45.0,9.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,20.52857142857143,29.071428571428573,0.4866931063641367,0.40129160440099765,-0.3468320203585695,0.41098942138731376,-0.03258915494463985,-0.39606651298706513
Anureet Singh,0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,43.0,0.0,6.142857142857143,13.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,36.0,43.0,-1.233506321295029,-1.5865563489438246,-0.9218048771029748,1.0804395047412199,0.03990458373992169,1.3627293753780336
Sandeep Sharma,0,8.0,9.0,0.0,0.0,80.0,20.0,50.0,1.0,366.0,15.0,7.176470588235294,132.0,34.0,12.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,18.75,22.875,-1.233506321295029,-0.3450877089025221,-0.6106067918128496,0.18664932048461028,0.1748194428251157,-0.9519704824465296
KC Cariappa,0,13.0,11.0,0.0,1.0,108.33333333333333,8.0,17.0,0.0,159.0,3.0,8.833333333333334,36.0,6.0,12.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,25.5,39.75,-0.26589414323674826,0.22338875255081678,-0.4856267984621094,0.808438495405832,-1.1228033651345846,0.7909370540567824
AM Rahane,0,480.0,379.0,54.0,9.0,126.3157894736842,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6915326434735505,0.6014417504262067,2.111533328169469,-1.0135876414016174,0.9712359530653459,-0.6849071043545125
UT Khawaja,0,127.0,100.0,14.0,3.0,125.74257425742574,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208786720108055,0.5912654796873054,0.18981072009155173,-1.0135876414016174,0.9712911974980776,-0.6849071043545125
SS Tiwary,0,170.0,141.0,17.0,4.0,119.71830985915493,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4836645862450185,0.46384118910499544,0.4020715870756261,-1.0135876414016174,0.9719035252646462,-0.6849071043545125
MS Dhoni,0,284.0,210.0,18.0,14.0,134.59715639810426,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5274561259769134,0.7109500566927461,1.0438087976013355,-1.0135876414016174,0.9704899428452243,-0.6849071043545125
NLTC Perera,0,150.0,93.0,7.0,11.0,159.5744680851064,18.0,32.7,0.0,326.0,9.0,9.673590504451038,56.0,35.0,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,19.62,32.6,0.9899429389239991,1.1435000921131684,0.4206848437435065,0.5086405646721799,-0.5726119145553766,0.17046848683744797
GJ Bailey,0,84.0,98.0,9.0,2.0,84.84848484848484,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05664324944934529,-0.12755060068366042,-0.18187270646775924,-1.0135876414016174,0.9771361499553348,-0.6849071043545125
R Bhatia,0,34.0,20.0,1.0,2.0,161.9047619047619,15.0,34.0,1.0,244.0,6.0,6.9714285714285715,59.0,9.0,11.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,29.142857142857142,34.857142857142854,0.4252574125191665,1.1170420482187207,-0.19346196022076187,0.7319034428328817,-0.42351419038902216,0.45700902809047755
R Ashwin,0,41.0,38.0,3.0,1.0,105.12820512820514,21.0,44.0,0.0,319.0,10.0,7.088888888888889,95.0,22.0,10.0,14.0,0.0,0.0,0.0,10.0,1.0,0.0,24.0,29.0,-0.04259902522329886,0.14238051025619258,-0.34924334237167226,0.46425523041760797,-0.11949598706913896,-0.22818335792949945
A Zampa,0,0.0,1.0,0.0,0.0,0.0,8.0,17.0,0.0,115.0,12.0,6.388888888888889,34.0,4.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,7.846153846153846,8.846153846153847,-1.233506321295029,-1.6056362973051153,-0.9218048771029748,-0.4459222631375331,0.7099835293101989,-0.676816482063528
AB Dinda,0,0.0,0.0,0.0,0.0,0.0,14.0,30.3,2.0,231.0,11.0,7.380191693290735,86.0,29.0,3.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,15.15,19.25,-1.233506321295029,-1.6310762284535025,-0.9218048771029748,0.01396603148028845,1.1525642648682697,-0.6457785131122087
RP Singh,0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,111.0,3.0,8.538461538461538,32.0,6.0,9.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,18.0,27.75,-1.233506321295029,-1.5992763145180182,-0.9218048771029748,0.3215979043820884,0.2724304422936218,0.3120969929736298
Parvez Rasool,0,10.0,9.0,1.0,0.0,100.0,6.0,14.0,0.0,129.0,1.0,8.6,23.0,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,42.0,64.5,-0.072371707625092,0.10201908103038536,-0.5285480194578281,1.8172138210938253,-1.2489143676921528,2.0198721059628815
RG Sharma,0,489.0,368.0,49.0,16.0,132.52032520325204,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8118527542753204,0.7136624175251448,2.1805780336061953,-1.0135876414016174,0.9706683362663324,-0.6849071043545125
PA Patel,0,177.0,152.0,23.0,4.0,115.68627450980394,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8155547616519186,0.4315422597843575,0.44298125799613575,-1.0135876414016174,0.9723486759123803,-0.6849071043545125
AT Rayudu,0,334.0,278.0,28.0,12.0,119.71326164874552,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4312028022460991,0.46652770311231667,1.2717179025260503,-1.0135876414016174,0.97190406401171,-0.6849071043545125
N Rana,0,104.0,75.0,7.0,8.0,136.8421052631579,5.0,1.0,0.0,3.0,0.0,1.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0582067320008992,0.7899148192827792,0.11363042309442901,-0.7553477164997742,-1.0427674868729386,-0.45364619556592795
KA Pollard,0,207.0,144.0,11.0,16.0,142.75862068965517,20.0,6.0,0.0,81.0,0.0,11.571428571428571,5.0,5.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,81.0,0.9286064076076123,0.8766189294510115,0.6805605234737865,2.148533888008707,-1.5421843713939003,2.537901808600532
JC Buttler,0,255.0,184.0,23.0,11.0,137.83783783783784,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9004708065308011,0.7925928877104271,0.9192227828860269,-1.0135876414016174,0.9702222396731117,-0.6849071043545125
KH Pandya,0,237.0,124.0,22.0,13.0,189.6,18.0,31.1,0.0,236.0,6.0,7.35202492211838,55.0,15.0,6.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,26.657142857142862,33.714285714285715,2.0176705969807944,1.6887966265143237,1.0182000420676154,0.652021839004767,-0.6274083888727597,0.4059066189664251
Harbhajan Singh,0,92.0,84.0,11.0,2.0,108.23529411764706,21.0,49.0,0.0,392.0,9.0,7.84,90.0,28.0,16.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,29.4,39.2,0.5423466172589922,0.24534316372078527,-0.05517873511927598,0.866399011883801,-0.01405290422700346,0.2574162415931823
TG Southee,0,30.0,19.0,1.0,2.0,150.0,18.0,43.0,0.0,329.0,9.0,7.4772727272727275,103.0,33.0,7.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,25.8,32.9,0.5081955992098763,0.9240468562626516,-0.2532703172594434,0.613994638531688,-0.21252688884560605,-0.1247509886829599
MJ McClenaghan,0,34.0,23.0,2.0,3.0,141.66666666666669,21.0,52.8,0.0,436.0,17.0,8.104089219330856,138.0,47.0,16.0,11.0,1.0,0.0,0.0,10.0,1.0,0.0,17.599999999999998,24.22222222222222,1.185524123850673,0.8167221467303929,-0.2538508063164166,0.21431396976911601,0.1948556298139652,-1.0219046504184117
JJ Bumrah,0,8.0,11.0,1.0,0.0,66.66666666666666,21.0,52.0,0.0,406.0,15.0,7.660377358490566,115.0,33.0,13.0,6.0,4.0,0.0,0.0,12.0,0.0,0.0,19.5,25.375,-0.26589414323674826,-0.5069492708341368,-0.6518075271698284,0.2784820637171061,0.13257229463299436,-0.705250082339684
M Vohra,0,161.0,131.0,19.0,3.0,121.96969696969697,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7017180348215324,0.5252528083015447,0.3661375744952055,-1.0135876414016174,0.971667665139084,-0.6849071043545125
GJ Maxwell,0,179.0,124.0,14.0,8.0,143.2,15.0,9.0,0.0,80.0,0.0,8.0,17.0,9.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,54.0,80.0,0.8100905987640599,0.85916231186869,0.5300122420751676,2.4787999144137856,-1.4326953796414428,2.7999904398052258
Gurkeerat Singh,0,113.0,86.0,11.0,3.0,129.8850574712644,10.0,4.0,0.0,31.0,2.0,6.2,7.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,10.333333333333334,0.6349861604726855,0.6421914259836307,0.128421978065592,-0.4102080073452473,-1.4028930673817712,-0.20140612083182885
Swapnil Singh,0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,29.0,0.0,7.25,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,29.0,-1.233506321295029,-1.580196366156728,-0.9218048771029748,0.3206519705912391,-0.03952910498668518,0.64163397422451
JP Faulkner,0,77.0,59.0,7.0,0.0,128.33333333333334,12.0,17.0,0.0,167.0,2.0,9.277777777777779,22.0,13.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,34.0,55.666666666666664,0.1211507279865641,0.5793357892020033,-0.084470393951285,1.4198795874353283,-1.1436285963715291,1.5829824988522663
Ishan Kishan,0,42.0,41.0,5.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1487967902168006,0.1298818627643333,-0.3577583475146229,-1.0135876414016174,0.9744185992552431,-0.6849071043545125
Q de Kock,0,445.0,327.0,52.0,13.0,135.67073170731706,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0675226387216143,0.7874026260818762,1.9750941614874369,-1.0135876414016174,0.9703998517197596,-0.6849071043545125
RR Pant,0,198.0,152.0,19.0,6.0,129.41176470588235,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637724592114038,0.6492365725688414,0.5823488227859034,-1.0135876414016174,0.9709459690642824,-0.6849071043545125
SV Samson,0,291.0,259.0,20.0,8.0,111.92307692307692,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694633958028776,0.32243162295890376,0.982531437362032,-1.0135876414016174,0.9727928264001057,-0.6849071043545125
JP Duminy,0,191.0,156.0,13.0,3.0,121.656050955414,17.0,7.0,0.0,55.0,2.0,6.875,12.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,18.333333333333332,-0.05018442201356455,0.45973773072120466,0.47912380765882234,-0.049286969446718926,-1.3951101411839117,0.13052533453017082
KK Nair,0,357.0,297.0,40.0,6.0,119.79865771812082,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5588491226250079,0.4792544171130757,1.4120398061050985,-1.0135876414016174,0.9718949565702704,-0.6849071043545125
SW Billings,0,88.0,64.0,4.0,4.0,135.3846153846154,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19558243399104727,0.7073084274672948,0.001592354128039728,-1.0135876414016174,0.9704237230890321,-0.6849071043545125
CH Morris,0,195.0,109.0,15.0,12.0,177.27272727272728,19.0,44.0,0.0,308.0,13.0,6.844444444444444,111.0,27.0,7.0,9.0,1.0,1.0,0.0,6.0,0.0,0.0,18.857142857142858,22.0,1.6165513668039069,1.44947394331739,0.7402014166279198,0.15959848454701328,-0.14166436209721628,-0.7508855885256289
A Mishra,0,4.0,14.0,0.0,0.0,26.666666666666668,22.0,46.0,0.0,344.0,13.0,7.319148936170213,96.0,24.0,12.0,6.0,2.0,0.0,0.0,12.0,1.0,0.0,19.714285714285715,24.571428571428573,-1.233506321295029,-1.2193733427021005,-0.8116658208473813,0.2555967398354629,0.005550867333760683,-0.517683726367093
Mohammed Shami,0,2.0,4.0,0.0,0.0,40.0,12.0,25.1,0.0,244.0,5.0,9.348659003831417,47.0,27.0,8.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,25.100000000000005,40.666666666666664,-1.233506321295029,-0.9721820117102702,-0.77581537619624,0.8338196024199943,-0.8214418648484841,0.6765866494436144
Z Khan,0,6.0,13.0,1.0,0.0,42.857142857142854,19.0,43.400000000000006,1.0,337.0,10.0,7.590090090090089,112.0,39.0,7.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,23.672727272727276,30.636363636363637,-0.4041244543879312,-0.8883210958175507,-0.7425956160322079,0.5087780588568683,-0.06466211903209369,-0.33726896874281403
S Nadeem,0,1.0,5.0,0.0,0.0,16.666666666666664,8.0,15.0,0.0,127.0,2.0,7.9375,31.0,9.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,42.333333333333336,-1.233506321295029,-1.3236770604104888,-0.8601751232469745,0.9606155940087039,-1.1201482247701813,1.0228789464520598
CR Brathwaite,0,83.0,38.0,6.0,8.0,212.82051282051282,12.0,23.1,0.0,189.0,7.0,7.842323651452282,43.0,16.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,17.325000000000003,23.625,2.9346692149560263,2.1368058816970725,0.2629872758674866,0.18642435817337935,-0.8753234188503938,-0.0025700750513919053
P Negi,0,57.0,59.0,2.0,3.0,95.0,12.0,9.0,0.0,84.0,1.0,8.4,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,42.0,-0.26589414323674826,0.01435731828156748,-0.302451028688789,0.8900095193033983,-1.3998191580481123,1.1447315489974128
J Yadav,0,6.0,10.0,0.0,0.0,54.54545454545454,8.0,17.0,0.0,125.0,2.0,6.944444444444445,38.0,12.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,34.0,41.666666666666664,-1.233506321295029,-0.7117696255913235,-0.7070035802947091,1.0181730375880167,-1.1077086291838194,1.026910207041706
Imran Tahir,0,5.0,7.0,1.0,0.0,62.5,6.0,16.0,0.0,138.0,5.0,8.117647058823529,28.0,7.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,23.0,0.21791194579239215,-0.48389433323091063,-0.6804280855240291,0.14523689555287222,-1.1013249286808529,0.12521686923070888
SM Boland,0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,54.0,2.0,6.75,15.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,18.0,-1.233506321295029,-1.5865563489438246,-0.9218048771029748,-0.060559347121005615,0.15007861829545396,0.09253825174359438
M Ashwin,0,0.0,1.0,0.0,0.0,0.0,14.0,28.3,0.0,241.0,7.0,8.225255972696246,58.0,15.0,12.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,21.225,30.125,-1.233506321295029,-1.6374362112405993,-0.9218048771029748,0.4516227993981125,0.8294804291997646,0.141108124958176
HH Pandya,0,44.0,63.0,4.0,0.0,68.75,17.0,16.4,0.0,153.0,3.0,8.793103448275863,31.0,11.0,7.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,24.599999999999998,38.25,-0.5077971877513184,-0.42625698922284555,-0.4589548999091034,0.7484228018572152,-1.1329636883997414,0.7724439127124254
AD Nath,0,20.0,27.0,1.0,0.0,71.42857142857143,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8188153878414801,-0.39792099448390517,-0.5779145673150514,-1.0135876414016174,0.9804926198732788,-0.6849071043545125
MA Agarwal,0,27.0,25.0,3.0,1.0,103.84615384615385,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5528546228125664,0.22603874537877408,-0.4208812870774156,-1.0135876414016174,0.9738537554450186,-0.6849071043545125
NM Coulter Nile,0,9.0,14.0,1.0,0.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.45941657884840437,-0.5642951156311263,-0.6697327494953991,-1.0135876414016174,0.9845154138563719,-0.6849071043545125
NM Coulter0Nile,0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,114.0,3.0,7.125,40.0,16.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,22.5,28.5,-1.233506321295029,-1.5992763145180182,-0.9218048771029748,0.4159548000193003,0.3769673274665195,0.3502647875246317
MG Johnson,0,5.0,14.0,0.0,0.0,33.33333333333333,4.0,11.0,0.0,106.0,2.0,8.833333333333334,22.0,17.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,35.333333333333336,-1.233506321295029,-1.0417178235158626,-0.7841310567834828,0.6137337901226962,-1.2913544477126324,0.7296429092320448
P Sahu,0,19.0,13.0,1.0,1.0,135.71428571428572,7.0,17.3,0.0,146.0,3.0,7.978142076502732,27.0,11.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,25.950000000000003,36.5,0.4252574125191665,0.7130317130764748,-0.3591835930219763,0.7185417034376598,-1.1080980669065104,0.7822329819382404
