,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
1,DA Warner,c †Samson b Watson,24,18,5,0,133.33,1,,,,,,,,,,
2,MC Henriques,b Tambe,20,21,3,0,95.23,1,3,0,29,1,9.66,6,5,0,1,0
3,EJG Morgan,c Smith b Watson,63,28,4,5,225,1,,,,,,,,,,
4,RS Bopara,not out,17,12,2,0,141.66,1,3,0,22,1,7.33,6,1,1,0,0
5,NV Ojha,not out,8,6,1,0,133.33,1,,,,,,,,,,
6,AM Rahane,c †Ojha b B Kumar,8,6,2,0,133.33,2,,,,,,,,,,
7,SR Watson,c P Kumar b I Sharma,12,12,3,0,100,2,3,0,36,2,12,5,3,2,0,0
8,SPD Smith,b Bopara,68,40,9,2,170,2,,,,,,,,,,
9,KK Nair,c †Ojha b Henriques,4,10,0,0,40,2,,,,,,,,,,
10,DJ Hooda,c B Kumar b KV Sharma,7,9,0,0,77.77,2,3,0,34,0,11.33,4,4,1,1,0
11,JP Faulkner,c Bopara b B Kumar,30,19,2,2,157.89,2,4,0,37,1,9.25,8,6,0,1,0
12,SV Samson,b B Kumar,21,10,0,3,210,2,,,,,,,,,,
13,STR Binny,not out,3,3,0,0,100,2,,,,,,,,,,
14,CH Morris,not out,34,11,2,3,309.09,2,4,0,38,0,9.5,9,3,1,3,0
15,GH Vihari,DNB,0,0,0,0,0,1,,,,,,,,,,
16,KV Sharma,DNB,0,0,0,0,0,1,3,0,28,1,9.33,6,1,2,0,0
17,P Kumar,DNB,0,0,0,0,0,1,4,0,40,0,10,10,3,3,0,0
18,B Kumar,DNB,0,0,0,0,0,1,4,0,44,3,11,9,6,2,0,0
19,I Sharma,DNB,0,0,0,0,0,1,3,0,25,1,8.33,9,2,2,0,0
20,DS Kulkarni,DNB,0,0,0,0,0,2,2,0,19,0,9.5,6,4,0,1,0
21,PV Tambe,DNB,0,0,0,0,0,2,4,0,32,1,8,11,1,3,0,0
0,RG Sharma,not out,98,65,12,4,150.76,1,,,,,,,,,,
1,AJ Finch,c UT Yadav b Morkel,5,5,1,0,100,1,,,,,,,,,,
2,AP Tare,c UT Yadav b Shakib Al Hasan,7,7,1,0,100,1,,,,,,,,,,
3,AT Rayudu,c Pathan b Morkel,0,2,0,0,0,1,,,,,,,,,,
4,CJ Anderson,not out,55,41,4,3,134.14,1,2,0,21,1,10.5,5,1,2,0,0
5,RV Uthappa,c Harbhajan Singh b Anderson,9,12,0,1,75,2,,,,,,,,,,
6,G Gambhir,c Rayudu b Bumrah,57,43,7,1,132.55,2,,,,,,,,,,
7,MK Pandey,c Pollard b Harbhajan Singh,40,24,2,3,166.66,2,,,,,,,,,,
8,SA Yadav,not out,46,20,1,5,230,2,,,,,,,,,,
9,YK Pathan,not out,14,12,1,1,116.66,2,,,,,,,,,,
10,KA Pollard,DNB,0,0,0,0,0,1,,,,,,,,,,
11,Harbhajan Singh,DNB,0,0,0,0,0,1,4,0,38,1,9.5,4,5,0,0,0
12,SL Malinga,DNB,0,0,0,0,0,1,4,0,27,0,6.75,12,1,2,1,0
13,R Vinay Kumar,DNB,0,0,0,0,0,1,3.3,0,21,0,6,11,2,1,0,0
14,JJ Bumrah,DNB,0,0,0,0,0,1,3,0,38,1,12.66,7,2,4,1,0
15,PP Ojha,DNB,0,0,0,0,0,1,2,0,23,0,11.5,1,0,2,0,0
16,Shakib Al Hasan,DNB,0,0,0,0,0,2,4,0,48,1,12,7,4,3,2,0
17,AD Russell,DNB,0,0,0,0,0,2,3,0,21,0,7,7,0,2,0,0
18,PP Chawla,DNB,0,0,0,0,0,2,2,0,16,0,8,3,2,0,0,0
19,SP Narine,DNB,0,0,0,0,0,2,4,0,28,0,7,10,3,1,0,0
20,UT Yadav,DNB,0,0,0,0,0,2,3,0,36,0,12,6,6,1,0,0
21,M Morkel,DNB,0,0,0,0,0,2,4,1,18,2,4.5,15,3,0,0,0
0,DR Smith,c Coulter0Nile b Imran Tahir,34,31,6,0,109.67,1,,,,,,,,,,
1,BB McCullum,c Yuvraj Singh b Coulter0Nile,4,2,1,0,200,1,,,,,,,,,,
2,SK Raina,b Coulter0Nile,4,7,0,0,57.14,1,,,,,,,,,,
3,F du Plessis,c Iyer b Duminy,32,24,3,0,133.33,1,,,,,,,,,,
4,RA Jadeja,st †Gautam b Mishra,17,18,1,1,94.44,1,,,,,,,,,,
5,MS Dhoni,c Agarwal b Coulter0Nile,30,27,1,2,111.11,1,,,,,,,,,,
6,DJ Bravo,lbw b Muthuswami,1,3,0,0,33.33,1,4,0,36,2,9,6,3,1,2,0
7,R Ashwin,not out,12,8,1,0,150,1,4,0,25,1,6.25,8,2,0,1,0
8,MM Sharma,not out,2,1,0,0,200,1,4,0,33,1,8.25,8,3,1,1,0
9,MA Agarwal,c †Dhoni b Nehra,15,12,2,1,125,2,,,,,,,,,,
10,CM Gautam,c Bravo b Nehra,4,5,0,0,80,2,,,,,,,,,,
11,JA Morkel,not out,73,55,8,1,132.72,2,3,0,28,0,9.33,7,5,0,1,0
12,SS Iyer,c du Plessis b Nehra,7,7,1,0,100,2,,,,,,,,,,
13,KM Jadhav,c Jadeja b Sharma,20,20,2,0,100,2,,,,,,,,,,
14,Yuvraj Singh,c Pandey b Bravo,9,6,1,0,150,2,,,,,,,,,,
15,JP Duminy,b Pandey,5,5,0,0,100,2,2,0,15,1,7.5,4,1,0,1,0
16,NM Coulter Nile,b Ashwin,5,4,1,0,125,2,,,,,,,,,,
17,A Mishra,run out (†Dhoni/Nehra),4,4,0,0,100,2,4,0,21,1,5.25,10,0,1,0,0
18,Imran Tahir,c Raina b Bravo,2,2,0,0,100,2,4,0,27,1,6.75,8,2,0,0,0
19,DJ Muthuswami,not out,0,0,0,0,0,2,3,0,18,1,6,10,3,0,0,0
20,IC Pandey,DNB,0,0,0,0,0,1,4,0,30,1,7.5,9,4,0,0,0
21,A Nehra,DNB,0,0,0,0,0,1,4,0,25,3,6.25,12,3,0,1,0
22,NM Coulter0Nile,,,,,,,2,4,0,30,3,7.5,14,2,2,0,1
0,AJ Finch,retired hurt,10,14,2,0,71.42,1,,,,,,,,,,
1,PA Patel,c Morris b Kulkarni,16,11,2,0,145.45,1,,,,,,,,,,
2,UBT Chand,b Tambe,12,17,1,0,70.58,1,,,,,,,,,,
3,RG Sharma,c Smith b Binny,0,5,0,0,0,1,,,,,,,,,,
4,CJ Anderson,b Morris,50,38,5,3,131.57,1,2,0,12,0,6,5,1,0,0,0
5,KA Pollard,c Nair b Southee,70,34,7,5,205.88,1,,,,,,,,,,
6,J Suchith,not out,0,1,0,0,0,1,4,0,31,0,7.75,4,2,0,0,0
7,S Gopal,not out,1,1,0,0,100,1,2.1,0,23,1,10.61,2,0,2,0,0
8,AM Rahane,c Anderson b Gopal,46,39,4,0,117.94,2,,,,,,,,,,
9,SV Samson,c Sharma b Vinay Kumar,17,16,3,0,106.25,2,,,,,,,,,,
10,SPD Smith,not out,79,53,8,1,149.05,2,,,,,,,,,,
11,DJ Hooda,b Malinga,13,4,0,2,325,2,1,0,3,0,3,3,0,0,0,0
12,JP Faulkner,not out,6,6,0,0,100,2,3,1,29,0,9.66,11,2,3,0,0
13,SL Malinga,DNB,0,0,0,0,0,1,4,0,41,1,10.25,7,6,0,1,0
14,R Vinay Kumar,DNB,0,0,0,0,0,1,3,0,13,1,4.33,11,2,0,0,0
15,P Suyal,DNB,0,0,0,0,0,1,4,0,45,0,11.25,6,4,1,0,3
16,KK Nair,DNB,0,0,0,0,0,2,,,,,,,,,,
17,STR Binny,DNB,0,0,0,0,0,2,2,0,8,1,4,8,1,0,0,0
18,CH Morris,DNB,0,0,0,0,0,2,4,0,34,1,8.5,13,5,1,0,0
19,TG Southee,DNB,0,0,0,0,0,2,4,0,46,1,11.5,11,6,3,0,0
20,DS Kulkarni,DNB,0,0,0,0,0,2,3,0,15,1,5,10,2,0,0,1
21,PV Tambe,DNB,0,0,0,0,0,2,3,0,25,1,8.33,5,1,1,0,0
0,RV Uthappa,lbw b Mishra,32,31,4,1,103.22,1,,,,,,,,,,
1,G Gambhir,c †Jadhav b Khan,12,10,2,0,120,1,,,,,,,,,,
2,MK Pandey,b Yuvraj Singh,22,19,1,1,115.78,1,,,,,,,,,,
3,PP Chawla,c SS Tiwary b Morkel,22,19,1,1,115.78,1,4,0,32,4,8,8,2,2,0,0
4,YK Pathan,c SS Tiwary b Imran Tahir,42,24,3,3,175,1,,,,,,,,,,
5,AD Russell,c Mathews b Imran Tahir,5,5,1,0,100,1,4,0,24,1,6,13,2,1,1,0
6,SA Yadav,not out,7,7,0,0,100,1,,,,,,,,,,
7,J Botha,run out (Duminy/†Jadhav),17,5,4,0,340,1,1,0,14,0,14,0,1,1,0,0
8,MK Tiwary,c SA Yadav b Chawla,25,28,3,1,89.28,2,,,,,,,,,,
9,SS Iyer,b Hogg,40,35,3,2,114.28,2,,,,,,,,,,
10,JP Duminy,c UT Yadav b Chawla,25,16,2,1,156.25,2,1,0,16,0,16,1,2,1,0,0
11,KM Jadhav,c Botha b Chawla,10,6,0,1,166.66,2,,,,,,,,,,
12,Yuvraj Singh,c Russell b Chawla,0,3,0,0,0,2,2,0,14,1,7,4,0,1,0,0
13,AD Mathews,b Russell,22,15,2,1,146.66,2,2,0,13,0,6.5,7,1,1,0,0
14,SS Tiwary,not out,24,15,3,1,160,2,,,,,,,,,,
15,JA Morkel,not out,5,2,1,0,250,2,3,0,25,1,8.33,7,4,0,1,0
16,GB Hogg,DNB,0,0,0,0,0,1,3,0,27,1,9,5,1,2,0,0
17,UT Yadav,DNB,0,0,0,0,0,1,4,0,29,0,7.25,13,5,0,3,0
18,SP Narine,DNB,0,0,0,0,0,1,4,0,30,0,7.5,9,3,1,1,0
19,A Mishra,DNB,0,0,0,0,0,2,4,0,20,1,5,14,1,1,0,0
20,Imran Tahir,DNB,0,0,0,0,0,2,4,0,46,2,11.5,5,2,2,2,0
21,Z Khan,DNB,0,0,0,0,0,2,4,0,34,1,8.5,10,6,0,2,0
0,AM Rahane,c Patel b Anureet Singh,0,8,0,0,0,1,,,,,,,,,,
1,SV Samson,lbw b Sandeep Sharma,5,6,0,0,83.33,1,,,,,,,,,,
2,SPD Smith,c Karanveer Singh b Johnson,33,23,5,0,143.47,1,,,,,,,,,,
3,KK Nair,b Patel,8,11,0,1,72.72,1,,,,,,,,,,
4,STR Binny,c †Saha b Johnson,13,16,2,0,81.25,1,2,0,15,0,7.5,6,2,0,2,0
5,DJ Hooda,b Anureet Singh,30,15,1,3,200,1,,,,,,,,,,
6,JP Faulkner,c Miller b Anureet Singh,46,33,2,3,139.39,1,4,0,26,3,6.5,11,2,1,0,0
7,CH Morris,not out,6,8,0,0,75,1,4,0,21,0,5.25,14,1,1,1,0
8,TG Southee,not out,0,0,0,0,0,1,4,0,36,2,9,13,4,1,3,0
9,V Sehwag,c †Samson b Southee,0,1,0,0,0,2,,,,,,,,,,
10,M Vijay,run out (†Samson),37,32,4,1,115.62,2,,,,,,,,,,
11,WP Saha,run out (†Samson),7,4,1,0,175,2,,,,,,,,,,
12,GJ Maxwell,c Southee b Faulkner,7,5,1,0,140,2,,,,,,,,,,
13,AR Patel,b Southee,24,28,2,0,85.71,2,4,0,34,1,8.5,9,2,2,2,0
14,DA Miller,c Faulkner b Kulkarni,23,21,3,1,109.52,2,,,,,,,,,,
15,GJ Bailey,c Nair b Faulkner,24,18,2,1,133.33,2,,,,,,,,,,
16,MG Johnson,c Southee b Faulkner,0,4,0,0,0,2,4,0,34,2,8.5,16,2,2,5,0
17,Anureet Singh,not out,0,3,0,0,0,2,4,0,23,3,5.75,12,1,1,0,0
18,Karanveer Singh,not out,5,4,1,0,125,2,4,0,43,0,10.75,4,3,2,0,0
19,DS Kulkarni,DNB,0,0,0,0,0,1,3,0,21,1,7,10,4,0,1,0
20,PV Tambe,DNB,0,0,0,0,0,1,3,0,15,0,5,7,1,0,0,0
21,Sandeep Sharma,DNB,0,0,0,0,0,2,4,1,19,1,4.75,13,2,0,1,0
0,RV Uthappa,c Sammy b Ahmed,35,28,4,0,125,1,,,,,,,,,,
1,G Gambhir,c Mandeep Singh b Chahal,58,46,7,1,126.08,1,,,,,,,,,,
2,MK Pandey,run out (Kohli),23,15,4,0,153.33,1,,,,,,,,,,
3,SA Yadav,c Mandeep Singh b Patel,11,9,2,0,122.22,1,,,,,,,,,,
4,YK Pathan,c Kohli b Aaron,3,4,0,0,75,1,4,0,40,2,10,7,1,4,0,0
5,AD Russell,not out,41,17,6,2,241.17,1,2,0,16,0,8,5,3,0,0,0
6,Shakib Al Hasan,run out (†Karthik/Aaron),0,1,0,0,0,1,2,0,17,1,8.5,6,0,2,1,0
7,PP Chawla,not out,0,0,0,0,0,1,1,0,10,0,10,1,0,1,0,0
8,CH Gayle,run out (Pandey/†Uthappa),96,56,7,7,171.42,2,,,,,,,,,,
9,V Kohli,c †Uthappa b Morkel,13,15,0,1,86.66,2,,,,,,,,,,
10,KD Karthik,b Pathan,6,8,1,0,75,2,,,,,,,,,,
11,Mandeep Singh,b Pathan,6,3,0,1,200,2,,,,,,,,,,
12,AB de Villiers,st †Uthappa b Cariappa,28,13,3,2,215.38,2,,,,,,,,,,
13,DJG Sammy,st †Uthappa b Shakib Al Hasan,7,9,0,0,77.77,2,1,0,7,0,7,2,1,0,0,0
14,SA Abbott,run out (Morkel/Shakib Al Hasan),1,4,0,0,25,2,3,0,36,0,12,3,5,1,0,0
15,HV Patel,not out,9,4,0,1,225,2,4,0,37,1,9.25,9,5,1,1,0
16,AN Ahmed,not out,5,2,1,0,250,2,4,0,28,1,7,8,2,1,0,0
17,SP Narine,DNB,0,0,0,0,0,1,4,0,26,0,6.5,10,2,1,0,0
18,KC Cariappa,DNB,0,0,0,0,0,1,2,0,28,1,14,3,3,2,0,0
19,M Morkel,DNB,0,0,0,0,0,1,4,0,35,1,8.75,11,3,2,0,0
20,YS Chahal,DNB,0,0,0,0,0,2,4,0,28,1,7,8,3,0,0,0
21,VR Aaron,DNB,0,0,0,0,0,2,4,0,38,1,9.5,10,7,0,2,0
0,DR Smith,run out (Boult),27,26,4,1,103.84,1,,,,,,,,,,
1,BB McCullum,not out,100,56,7,9,178.57,1,,,,,,,,,,
2,SK Raina,run out (Rahul),14,12,1,0,116.66,1,,,,,,,,,,
3,MS Dhoni,c Warner b Boult,53,29,4,4,182.75,1,,,,,,,,,,
4,RA Jadeja,run out (Boult),0,1,0,0,0,1,1,0,17,0,17,0,0,2,0,0
5,DJ Bravo,not out,0,0,0,0,0,1,4,0,25,2,6.25,6,0,0,2,0
6,DA Warner,c Smith b Pandey,53,42,1,3,126.19,2,,,,,,,,,,
7,S Dhawan,c Jadeja b Sharma,26,18,5,0,144.44,2,,,,,,,,,,
8,KL Rahul,b Sharma,5,8,1,0,62.5,2,,,,,,,,,,
9,NV Ojha,c Sharma b Ashwin,15,11,0,1,136.36,2,,,,,,,,,,
10,RS Bopara,b Bravo,22,15,0,2,146.66,2,4,0,29,0,7.25,7,4,0,0,0
11,KS Williamson,not out,26,18,1,1,144.44,2,,,,,,,,,,
12,KV Sharma,c Raina b Bravo,4,6,0,0,66.66,2,4,0,51,0,12.75,8,0,7,0,0
13,Parvez Rasool,not out,2,2,0,0,100,2,1,0,11,0,11,3,1,1,0,0
14,F du Plessis,DNB,0,0,0,0,0,1,,,,,,,,,,
15,R Ashwin,DNB,0,0,0,0,0,1,4,0,22,1,5.5,9,0,1,0,0
16,MM Sharma,DNB,0,0,0,0,0,1,4,0,36,2,9,8,3,2,0,0
17,IC Pandey,DNB,0,0,0,0,0,1,3,0,26,1,8.66,7,1,2,0,0
18,A Nehra,DNB,0,0,0,0,0,1,4,0,31,0,7.75,8,4,0,2,0
19,B Kumar,DNB,0,0,0,0,0,2,4,0,31,0,7.75,13,2,2,3,0
20,I Sharma,DNB,0,0,0,0,0,2,3,0,46,0,15.33,6,4,3,0,4
21,TA Boult,DNB,0,0,0,0,0,2,4,0,34,1,8.5,12,5,1,1,0
0,MA Agarwal,c Dhawan b B Kumar,1,3,0,0,33.33,1,,,,,,,,,,
1,SS Iyer,c Warner b P Kumar,60,40,3,5,150,1,,,,,,,,,,
2,JP Duminy,b Steyn,54,41,5,2,131.7,1,3,0,17,4,5.66,7,0,1,1,0
3,Yuvraj Singh,c Warner b Ashish Reddy,9,13,0,0,69.23,1,1,0,10,0,10,1,0,1,0,0
4,AD Mathews,not out,15,11,0,1,136.36,1,4,0,38,1,9.5,9,5,1,0,0
5,KM Jadhav,not out,19,12,1,1,158.33,1,,,,,,,,,,
6,DA Warner,c & b Duminy,28,20,4,0,140,2,,,,,,,,,,
7,S Dhawan,b Duminy,18,18,3,0,100,2,,,,,,,,,,
8,RS Bopara,c Tiwary b Duminy,41,30,1,3,136.66,2,4,0,38,0,9.5,6,4,1,2,0
9,KL Rahul,b Mathews,24,21,0,2,114.28,2,,,,,,,,,,
10,NV Ojha,c Duminy b Imran Tahir,12,10,1,0,120,2,,,,,,,,,,
11,EJG Morgan,b Duminy,1,2,0,0,50,2,,,,,,,,,,
12,A Ashish Reddy,run out (Coulter0Nile),15,8,1,1,187.5,2,2,0,15,1,7.5,4,0,1,1,0
13,KV Sharma,c Mathews b Coulter0Nile,19,10,0,2,190,2,2,0,25,0,12.5,2,0,3,0,0
14,P Kumar,not out,1,1,0,0,100,2,4,0,38,1,9.5,9,2,3,2,0
15,MK Tiwary,DNB,0,0,0,0,0,1,,,,,,,,,,
16,NM Coulter Nile,DNB,0,0,0,0,0,1,,,,,,,,,,
17,A Mishra,DNB,0,0,0,0,0,1,2,0,14,0,7,3,0,1,0,0
18,Imran Tahir,DNB,0,0,0,0,0,1,4,0,35,1,8.75,6,0,3,0,0
19,DJ Muthuswami,DNB,0,0,0,0,0,1,2,0,20,0,10,6,4,0,0,0
20,B Kumar,DNB,0,0,0,0,0,2,4,0,21,1,5.25,10,1,0,1,0
21,DW Steyn,DNB,0,0,0,0,0,2,4,0,27,1,6.75,11,2,1,0,0
22,NM Coulter0Nile,,,,,,,1,4,0,26,1,6.5,10,1,1,0,0
0,M Vijay,c Suchith b Harbhajan Singh,35,29,6,0,120.68,1,,,,,,,,,,
1,V Sehwag,c Pollard b Harbhajan Singh,36,19,6,1,189.47,1,,,,,,,,,,
2,GJ Maxwell,c Rayudu b Suchith,6,4,1,0,150,1,,,,,,,,,,
3,DA Miller,c †Tare b Malinga,24,23,3,0,104.34,1,,,,,,,,,,
4,GJ Bailey,not out,61,32,4,3,190.62,1,,,,,,,,,,
5,R Dhawan,c Vinay Kumar b Malinga,6,6,1,0,100,1,4,0,50,0,12.5,7,6,2,2,1
6,MG Johnson,not out,3,7,0,0,42.85,1,4,1,23,2,5.75,17,2,2,0,0
7,RG Sharma,lbw b Sandeep Sharma,0,2,0,0,0,2,,,,,,,,,,
8,AJ Finch,b Johnson,8,14,1,0,57.14,2,,,,,,,,,,
9,AP Tare,c Vijay b Anureet Singh,7,10,0,0,70,2,,,,,,,,,,
10,AT Rayudu,c †Saha b Johnson,13,19,2,0,68.42,2,,,,,,,,,,
11,CJ Anderson,st †Saha b Patel,5,11,1,0,45.45,2,,,,,,,,,,
12,KA Pollard,c Miller b Patel,20,21,1,1,95.23,2,1,0,11,0,11,1,2,0,0,0
13,J Suchith,not out,34,21,4,2,161.9,2,4,0,41,1,10.25,5,4,1,1,0
14,Harbhajan Singh,c Sandeep Sharma b Anureet Singh,64,24,5,6,266.66,2,4,0,20,2,5,9,1,0,0,0
15,R Vinay Kumar,not out,0,0,0,0,0,2,4,0,46,0,11.5,8,6,2,0,0
16,WP Saha,DNB,0,0,0,0,0,1,,,,,,,,,,
17,AR Patel,DNB,0,0,0,0,0,1,4,0,30,2,7.5,9,3,1,0,0
18,Anureet Singh,DNB,0,0,0,0,0,1,4,0,41,2,10.25,13,2,4,1,1
19,Sandeep Sharma,DNB,0,0,0,0,0,1,4,1,12,1,3,15,1,0,0,0
20,SL Malinga,DNB,0,0,0,0,0,2,4,0,34,2,8.5,8,4,1,1,0
21,P Suyal,DNB,0,0,0,0,0,2,3,0,22,0,7.33,9,4,0,1,0
0,CH Gayle,c Ashish Reddy b P Kumar,21,16,3,1,131.25,1,,,,,,,,,,
1,V Kohli,b Bopara,41,37,4,2,110.81,1,,,,,,,,,,
2,KD Karthik,c Williamson b Sharma,9,11,1,0,81.81,1,,,,,,,,,,
3,AB de Villiers,c Dhawan b Boult,46,28,5,2,164.28,1,,,,,,,,,,
4,Mandeep Singh,c Warner b Bopara,0,1,0,0,0,1,,,,,,,,,,
5,DJG Sammy,b Ashish Reddy,6,9,0,0,66.66,1,2,0,18,0,9,1,2,0,0,0
6,SA Abbott,c Sharma b Boult,14,9,1,1,155.55,1,2,0,21,0,10.5,3,3,0,2,0
7,HV Patel,c Williamson b Boult,2,2,0,0,100,1,2,0,23,0,11.5,4,3,1,1,0
8,AN Ahmed,b B Kumar,4,2,1,0,200,1,4,0,41,0,10.25,12,1,3,1,2
9,VR Aaron,b B Kumar,6,3,0,1,200,1,3.2,0,36,0,10.8,7,4,2,1,0
10,YS Chahal,not out,1,1,0,0,100,1,4,0,28,2,7,4,1,1,0,0
11,DA Warner,lbw b Chahal,57,27,6,4,211.11,2,,,,,,,,,,
12,S Dhawan,not out,50,42,4,2,119.04,2,,,,,,,,,,
13,KS Williamson,st †Karthik b Chahal,5,9,0,0,55.55,2,,,,,,,,,,
14,KL Rahul,not out,44,28,4,1,157.14,2,,,,,,,,,,
15,NV Ojha,DNB,0,0,0,0,0,2,,,,,,,,,,
16,RS Bopara,DNB,0,0,0,0,0,2,3,0,31,2,10.33,6,3,1,1,0
17,A Ashish Reddy,DNB,0,0,0,0,0,2,1,0,11,1,11,2,0,1,0,0
18,KV Sharma,DNB,0,0,0,0,0,2,4,0,20,1,5,8,1,0,0,0
19,P Kumar,DNB,0,0,0,0,0,2,4,0,34,1,8.5,13,4,2,0,0
20,B Kumar,DNB,0,0,0,0,0,2,3.5,0,30,2,7.82,11,4,1,1,0
21,TA Boult,DNB,0,0,0,0,0,2,4,0,36,3,9,15,3,2,5,0
0,M Vijay,c Duminy b Mathews,19,18,2,1,105.55,1,,,,,,,,,,
1,V Sehwag,c Coulter0Nile b Duminy,47,41,4,2,114.63,1,,,,,,,,,,
2,WP Saha,b Mishra,39,28,0,3,139.28,1,,,,,,,,,,
3,DA Miller,b Duminy,5,7,0,0,71.42,1,,,,,,,,,,
4,GJ Maxwell,c Tiwary b Imran Tahir,15,5,0,2,300,1,1,0,10,0,10,1,0,1,0,0
5,GJ Bailey,c Iyer b Imran Tahir,19,11,1,1,172.72,1,,,,,,,,,,
6,AR Patel,c Mathews b Imran Tahir,13,10,0,1,130,1,3.5,0,28,1,7.3,9,1,2,0,0
7,R Dhawan,not out,0,0,0,0,0,1,3,0,23,0,7.66,5,2,0,2,0
8,MA Agarwal,b Anureet Singh,68,48,7,2,141.66,2,,,,,,,,,,
9,SS Iyer,c Anureet Singh b Sandeep Sharma,6,5,1,0,120,2,,,,,,,,,,
10,JP Duminy,run out (Patel),21,19,3,0,110.52,2,2,0,16,2,8,4,0,1,2,0
11,Yuvraj Singh,c Sandeep Sharma b Anureet Singh,54,39,5,3,138.46,2,1,0,9,0,9,0,0,0,1,0
12,AD Mathews,not out,6,4,1,0,150,2,3,0,23,1,7.66,7,2,1,1,0
13,KM Jadhav,c Anureet Singh b Patel,3,5,0,0,60,2,,,,,,,,,,
14,MK Tiwary,not out,0,0,0,0,0,2,,,,,,,,,,
15,MG Johnson,DNB,0,0,0,0,0,1,4,0,42,0,10.5,5,6,1,1,0
16,Anureet Singh,DNB,0,0,0,0,0,1,4,0,33,2,8.25,12,4,1,1,1
17,Sandeep Sharma,DNB,0,0,0,0,0,1,4,0,30,1,7.5,12,4,0,3,0
18,NM Coulter Nile,DNB,0,0,0,0,0,2,,,,,,,,,,
19,A Mishra,DNB,0,0,0,0,0,2,4,0,34,1,8.5,5,1,2,1,0
20,Imran Tahir,DNB,0,0,0,0,0,2,4,0,43,3,10.75,6,2,3,0,0
21,DJ Muthuswami,DNB,0,0,0,0,0,2,3,0,24,0,8,8,1,2,0,0
22,NM Coulter0Nile,,,,,,,2,3,0,14,0,4.66,13,1,1,1,0
0,MA Agarwal,c & b Tambe,37,21,6,1,176.19,1,,,,,,,,,,
1,SS Iyer,c Southee b Morris,40,30,3,3,133.33,1,,,,,,,,,,
2,JP Duminy,not out,44,38,0,3,115.78,1,,,,,,,,,,
3,Yuvraj Singh,c Nair b Morris,27,17,0,2,158.82,1,1,0,11,0,11,0,0,1,0,0
4,AD Mathews,not out,27,14,3,1,192.85,1,4,0,42,1,10.5,5,5,1,1,0
5,AM Rahane,b Imran Tahir,47,39,2,3,120.51,2,,,,,,,,,,
6,SV Samson,c Yuvraj Singh b Mathews,11,12,1,0,91.66,2,,,,,,,,,,
7,SPD Smith,c Agarwal b Mishra,10,9,2,0,111.11,2,,,,,,,,,,
8,KK Nair,st †Jadhav b Mishra,20,12,3,0,166.66,2,,,,,,,,,,
9,STR Binny,lbw b Imran Tahir,1,2,0,0,50,2,,,,,,,,,,
10,DJ Hooda,c Mathews b Imran Tahir,54,25,3,4,216,2,4,0,20,0,5,9,0,0,3,0
11,JP Faulkner,b Imran Tahir,17,11,2,0,154.54,2,4,0,55,0,13.75,7,3,5,1,0
12,CH Morris,not out,13,6,1,1,216.66,2,4,0,35,2,8.75,10,1,3,2,0
13,TG Southee,not out,7,4,1,0,175,2,4,0,36,0,9,4,3,1,1,0
14,MK Tiwary,DNB,0,0,0,0,0,1,,,,,,,,,,
15,KM Jadhav,DNB,0,0,0,0,0,1,,,,,,,,,,
16,NM Coulter Nile,DNB,0,0,0,0,0,1,,,,,,,,,,
17,A Mishra,DNB,0,0,0,0,0,1,4,0,32,2,8,8,3,0,2,0
18,Imran Tahir,DNB,0,0,0,0,0,1,4,0,28,4,7,10,0,2,1,0
19,JD Unadkat,DNB,0,0,0,0,0,1,3,0,30,0,10,7,1,3,0,0
20,DS Kulkarni,DNB,0,0,0,0,0,2,1,0,18,0,18,1,4,0,0,0
21,PV Tambe,DNB,0,0,0,0,0,2,3,0,18,1,6,8,1,1,0,0
22,NM Coulter0Nile,,,,,,,1,4,0,42,0,10.5,9,6,1,1,0
0,LMP Simmons,c Aaron b Chahal,59,44,9,2,134.09,1,,,,,,,,,,
1,PA Patel,b Wiese,12,13,2,0,92.3,1,,,,,,,,,,
2,UBT Chand,c Kohli b Chahal,58,37,8,2,156.75,1,,,,,,,,,,
3,RG Sharma,c & b Wiese,42,15,3,4,280,1,,,,,,,,,,
4,KA Pollard,c Chahal b Wiese,5,3,1,0,166.66,1,1,0,9,0,9,1,1,0,0,0
5,AT Rayudu,c Chahal b Wiese,0,1,0,0,0,1,,,,,,,,,,
6,Harbhajan Singh,run out (Bisla/Ahmed),0,1,0,0,0,1,4,0,27,3,6.75,13,2,2,0,0
7,HH Pandya,not out,16,6,0,2,266.66,1,3,0,37,0,12.33,4,3,2,2,0
8,CH Gayle,b Harbhajan Singh,10,24,0,0,41.66,2,,,,,,,,,,
9,MS Bisla,b Harbhajan Singh,20,16,3,1,125,2,,,,,,,,,,
10,V Kohli,c Rayudu b McClenaghan,18,18,1,1,100,2,,,,,,,,,,
11,KD Karthik,c Chand b Malinga,18,11,1,1,163.63,2,,,,,,,,,,
12,AB de Villiers,c Pollard b Bumrah,41,11,5,3,372.72,2,,,,,,,,,,
13,RR Rossouw,b Harbhajan Singh,0,1,0,0,0,2,,,,,,,,,,
14,D Wiese,not out,47,25,6,2,188,2,4,0,33,4,8.25,10,6,0,1,0
