url,match_id,team_1,team_2,win_runs,win_wickets,winner,match_drawn,match_abandoned,no_result,toss_winner,winner_choice,series,pom,match_number,city,date,day_night
https://www.espncricinfo.com/series/8048/scorecard/980919/kings-xi-punjab-vs-rising-pune-supergiants-10th-match-indian-premier-league-2016,980919,Rising Pune Supergiants,Kings XI Punjab,NA,6,Kings XI Punjab,NA,NA,NA,Rising Pune Supergiants,Bat,Indian Premier League 2016,Manan Vohra,10,Mohali,Apr 17 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/980933/delhi-daredevils-vs-mumbai-indians-17th-match-indian-premier-league-2016,980933,Delhi Daredevils,Mumbai Indians,10,NA,Delhi Daredevils,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2016,Sanju Samson,17,Delhi,Apr 23 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/980931/rising-pune-supergiants-vs-royal-challengers-bangalore-16th-match-indian-premier-league-2016,980931,Royal Challengers Bangalore,Rising Pune Supergiants,13,NA,Royal Challengers Bangalore,NA,NA,NA,Rising Pune Supergiants,Field,Indian Premier League 2016,AB de Villiers,16,Pune,Apr 22 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980921/royal-challengers-bangalore-vs-delhi-daredevils-11th-match-indian-premier-league-2016,980921,Royal Challengers Bangalore,Delhi Daredevils,NA,7,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2016,Quinton de Kock,11,Bengaluru,Apr 17 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980937/gujarat-lions-vs-royal-challengers-bangalore-19th-match-indian-premier-league-2016,980937,Royal Challengers Bangalore,Gujarat Lions,NA,6,Gujarat Lions,NA,NA,NA,Royal Challengers Bangalore,Bat,Indian Premier League 2016,Virat Kohli,19,Rajkot,Apr 24 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/980939/rising-pune-supergiants-vs-kolkata-knight-riders-20th-match-indian-premier-league-2016,980939,Rising Pune Supergiants,Kolkata Knight Riders,NA,2,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2016,Suryakumar Yadav,20,Pune,Apr 24 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980945/delhi-daredevils-vs-gujarat-lions-23rd-match-indian-premier-league-2016,980945,Gujarat Lions,Delhi Daredevils,1,NA,Gujarat Lions,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2016,Chris Morris,23,Delhi,Apr 27 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980925/kings-xi-punjab-vs-kolkata-knight-riders-13th-match-indian-premier-league-2016,980925,Kings XI Punjab,Kolkata Knight Riders,NA,6,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2016,Robin Uthappa,13,Mohali,Apr 19 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980929/gujarat-lions-vs-sunrisers-hyderabad-15th-match-indian-premier-league-2016,980929,Gujarat Lions,Sunrisers Hyderabad,NA,10,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2016,Bhuvneshwar Kumar,15,Rajkot,Apr 21 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980951/delhi-daredevils-vs-kolkata-knight-riders-26th-match-indian-premier-league-2016,980951,Delhi Daredevils,Kolkata Knight Riders,27,NA,Delhi Daredevils,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2016,Carlos Brathwaite,26,Delhi,Apr 30 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/980943/sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-indian-premier-league-2016,980943,Sunrisers Hyderabad,Rising Pune Supergiants,34,NA,Rising Pune Supergiants,NA,NA,NA,Rising Pune Supergiants,Field,Indian Premier League 2016,Ashok Dinda,22,Hyderabad (Deccan),Apr 26 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980935/sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-indian-premier-league-2016,980935,Kings XI Punjab,Sunrisers Hyderabad,NA,5,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2016,Mustafizur Rahman,18,Hyderabad (Deccan),Apr 23 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980941/kings-xi-punjab-vs-mumbai-indians-21st-match-indian-premier-league-2016,980941,Mumbai Indians,Kings XI Punjab,25,NA,Mumbai Indians,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2016,Parthiv Patel,21,Mohali,Apr 25 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980949/rising-pune-supergiants-vs-gujarat-lions-25th-match-indian-premier-league-2016,980949,Rising Pune Supergiants,Gujarat Lions,NA,3,Gujarat Lions,NA,NA,NA,Gujarat Lions,Field,Indian Premier League 2016,Dwayne Smith,25,Pune,Apr 29 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980947/mumbai-indians-vs-kolkata-knight-riders-24th-match-indian-premier-league-2016,980947,Kolkata Knight Riders,Mumbai Indians,NA,6,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2016,Rohit Sharma,24,Mumbai,Apr 28 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980959/royal-challengers-bangalore-vs-kolkata-knight-riders-30th-match-indian-premier-league-2016,980959,Royal Challengers Bangalore,Kolkata Knight Riders,NA,5,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2016,Andre Russell,30,Bengaluru,May 2 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980953/sunrisers-hyderabad-vs-royal-challengers-bangalore-27th-match-indian-premier-league-2016,980953,Sunrisers Hyderabad,Royal Challengers Bangalore,15,NA,Sunrisers Hyderabad,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2016,David Warner,27,Hyderabad (Deccan),Apr 30 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980991/kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-indian-premier-league-2016,980991,Kings XI Punjab,Sunrisers Hyderabad,NA,7,Sunrisers Hyderabad,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2016,Hashim Amla,46,Mohali,May 15 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/980993/mumbai-indians-vs-delhi-daredevils-47th-match-indian-premier-league-2016,980993,Mumbai Indians,Delhi Daredevils,80,NA,Mumbai Indians,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2016,Krunal Pandya,47,Visakhapatnam,May 15 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980995/kolkata-knight-riders-vs-royal-challengers-bangalore-48th-match-indian-premier-league-2016,980995,Kolkata Knight Riders,Royal Challengers Bangalore,NA,9,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2016,Virat Kohli,48,Kolkata,May 16 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980955/gujarat-lions-vs-kings-xi-punjab-28th-match-indian-premier-league-2016,980955,Kings XI Punjab,Gujarat Lions,23,NA,Kings XI Punjab,NA,NA,NA,Gujarat Lions,Field,Indian Premier League 2016,Axar Patel,28,Rajkot,May 1 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/981001/gujarat-lions-vs-kolkata-knight-riders-51st-match-indian-premier-league-2016,981001,Kolkata Knight Riders,Gujarat Lions,NA,6,Gujarat Lions,NA,NA,NA,Gujarat Lions,Field,Indian Premier League 2016,Dwayne Smith,51,Kanpur,May 19 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981003/delhi-daredevils-vs-sunrisers-hyderabad-52nd-match-indian-premier-league-2016,981003,Sunrisers Hyderabad,Delhi Daredevils,NA,6,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2016,Karun Nair,52,Raipur,May 20 2016,N
https://www.espncricinfo.com/series/8048/scorecard/980957/rising-pune-supergiants-vs-mumbai-indians-29th-match-indian-premier-league-2016,980957,Rising Pune Supergiants,Mumbai Indians,NA,8,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2016,Rohit Sharma,29,Pune,May 1 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981005/rising-pune-supergiants-vs-kings-xi-punjab-53rd-match-indian-premier-league-2016,981005,Kings XI Punjab,Rising Pune Supergiants,NA,4,Rising Pune Supergiants,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2016,MS Dhoni,53,Visakhapatnam,May 21 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/980997/rising-pune-supergiants-vs-delhi-daredevils-49th-match-indian-premier-league-2016,980997,Delhi Daredevils,Rising Pune Supergiants,19,NA,Rising Pune Supergiants,NA,NA,NA,Rising Pune Supergiants,Field,Indian Premier League 2016,Ashok Dinda,49,Visakhapatnam,May 17 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981009/kolkata-knight-riders-vs-sunrisers-hyderabad-55th-match-indian-premier-league-2016,981009,Kolkata Knight Riders,Sunrisers Hyderabad,22,NA,Kolkata Knight Riders,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2016,Yusuf Pathan,55,Kolkata,May 22 2016,D/N
https://www.espncricinfo.com/series/8048/scorecard/980999/royal-challengers-bangalore-vs-kings-xi-punjab-50th-match-indian-premier-league-2016,980999,Royal Challengers Bangalore,Kings XI Punjab,82,NA,Royal Challengers Bangalore,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2016,Virat Kohli,50,Bengaluru,May 18 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981013/gujarat-lions-vs-royal-challengers-bangalore-qualifier-1-indian-premier-league-2016,981013,Gujarat Lions,Royal Challengers Bangalore,NA,4,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2016,AB de Villiers,Qualifier,Bengaluru,May 24 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981015/sunrisers-hyderabad-vs-kolkata-knight-riders-eliminator-indian-premier-league-2016,981015,Sunrisers Hyderabad,Kolkata Knight Riders,22,NA,Sunrisers Hyderabad,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2016,Moises Henriques,Eliminator,Delhi,May 25 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981017/gujarat-lions-vs-sunrisers-hyderabad-qualifier-2-indian-premier-league-2016,981017,Gujarat Lions,Sunrisers Hyderabad,NA,4,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2016,David Warner,Qualifier,Delhi,May 27 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981007/gujarat-lions-vs-mumbai-indians-54th-match-indian-premier-league-2016,981007,Mumbai Indians,Gujarat Lions,NA,6,Gujarat Lions,NA,NA,NA,Gujarat Lions,Field,Indian Premier League 2016,Suresh Raina,54,Kanpur,May 21 2016,N
https://www.espncricinfo.com/series/8048/scorecard/981011/delhi-daredevils-vs-royal-challengers-bangalore-56th-match-indian-premier-league-2016,981011,Delhi Daredevils,Royal Challengers Bangalore,NA,6,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2016,Virat Kohli,56,Raipur,May 22 2016,N
