url,match_id,team_1,team_2,win_runs,win_wickets,winner,match_drawn,match_abandoned,no_result,toss_winner,winner_choice,series,pom,match_number,city,date,day_night
https://www.espncricinfo.com/series/8048/scorecard/1082592/rising-pune-supergiant-vs-mumbai-indians-2nd-match-indian-premier-league-2017,1082592,Mumbai Indians,Rising Pune Supergiant,NA,7,Rising Pune Supergiant,NA,NA,NA,Rising Pune Supergiant,Field,Indian Premier League 2017,Steven Smith,2,Pune,Apr 6 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082622/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-indian-premier-league-2017,1082622,Delhi Daredevils,Kolkata Knight Riders,NA,7,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2017,Gautam Gambhir,32,Kolkata,Apr 28 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082593/gujarat-lions-vs-kolkata-knight-riders-3rd-match-indian-premier-league-2017,1082593,Gujarat Lions,Kolkata Knight Riders,NA,10,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2017,Chris Lynn,3,Rajkot,Apr 7 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082623/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-indian-premier-league-2017,1082623,Sunrisers Hyderabad,Kings XI Punjab,26,NA,Sunrisers Hyderabad,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2017,Rashid Khan,33,Mohali,Apr 28 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082624/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-indian-premier-league-2017,1082624,Rising Pune Supergiant,Royal Challengers Bangalore,61,NA,Rising Pune Supergiant,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2017,Lockie Ferguson,34,Pune,Apr 29 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082594/kings-xi-punjab-vs-rising-pune-supergiant-4th-match-indian-premier-league-2017,1082594,Rising Pune Supergiant,Kings XI Punjab,NA,6,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2017,Glenn Maxwell,4,Indore,Apr 8 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082595/royal-challengers-bangalore-vs-delhi-daredevils-5th-match-indian-premier-league-2017,1082595,Royal Challengers Bangalore,Delhi Daredevils,15,NA,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Bat,Indian Premier League 2017,Kedar Jadhav,5,Bengaluru,Apr 8 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082596/sunrisers-hyderabad-vs-gujarat-lions-6th-match-indian-premier-league-2017,1082596,Gujarat Lions,Sunrisers Hyderabad,NA,9,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2017,Rashid Khan,6,Hyderabad (Deccan),Apr 9 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082597/mumbai-indians-vs-kolkata-knight-riders-7th-match-indian-premier-league-2017,1082597,Kolkata Knight Riders,Mumbai Indians,NA,4,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2017,Nitish Rana,7,Mumbai,Apr 9 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082603/gujarat-lions-vs-rising-pune-supergiant-13th-match-indian-premier-league-2017,1082603,Rising Pune Supergiant,Gujarat Lions,NA,7,Gujarat Lions,NA,NA,NA,Gujarat Lions,Field,Indian Premier League 2017,Andrew Tye,13,Rajkot,Apr 14 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082598/kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-indian-premier-league-2017,1082598,Royal Challengers Bangalore,Kings XI Punjab,NA,8,Kings XI Punjab,NA,NA,NA,Royal Challengers Bangalore,Bat,Indian Premier League 2017,Axar Patel,8,Indore,Apr 10 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082599/rising-pune-supergiant-vs-delhi-daredevils-9th-match-indian-premier-league-2017,1082599,Delhi Daredevils,Rising Pune Supergiant,97,NA,Delhi Daredevils,NA,NA,NA,Rising Pune Supergiant,Field,Indian Premier League 2017,Sanju Samson,9,Pune,Apr 11 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082600/mumbai-indians-vs-sunrisers-hyderabad-10th-match-indian-premier-league-2017,1082600,Sunrisers Hyderabad,Mumbai Indians,NA,4,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2017,Jasprit Bumrah,10,Mumbai,Apr 12 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082601/kolkata-knight-riders-vs-kings-xi-punjab-11th-match-indian-premier-league-2017,1082601,Kings XI Punjab,Kolkata Knight Riders,NA,8,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2017,Sunil Narine,11,Kolkata,Apr 13 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082602/royal-challengers-bangalore-vs-mumbai-indians-12th-match-indian-premier-league-2017,1082602,Royal Challengers Bangalore,Mumbai Indians,NA,4,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2017,Kieron Pollard,12,Bengaluru,Apr 14 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082604/kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-indian-premier-league-2017,1082604,Kolkata Knight Riders,Sunrisers Hyderabad,17,NA,Kolkata Knight Riders,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2017,Robin Uthappa,14,Kolkata,Apr 15 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082605/delhi-daredevils-vs-kings-xi-punjab-15th-match-indian-premier-league-2017,1082605,Delhi Daredevils,Kings XI Punjab,51,NA,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2017,Corey Anderson,15,Delhi,Apr 15 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082606/mumbai-indians-vs-gujarat-lions-16th-match-indian-premier-league-2017,1082606,Gujarat Lions,Mumbai Indians,NA,6,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2017,Nitish Rana,16,Mumbai,Apr 16 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082607/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-indian-premier-league-2017,1082607,Rising Pune Supergiant,Royal Challengers Bangalore,27,NA,Rising Pune Supergiant,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2017,Ben Stokes,17,Bengaluru,Apr 16 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082608/delhi-daredevils-vs-kolkata-knight-riders-18th-match-indian-premier-league-2017,1082608,Delhi Daredevils,Kolkata Knight Riders,NA,4,Kolkata Knight Riders,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2017,Nathan Coulter-Nile,18,Delhi,Apr 17 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082609/sunrisers-hyderabad-vs-kings-xi-punjab-19th-match-indian-premier-league-2017,1082609,Sunrisers Hyderabad,Kings XI Punjab,5,NA,Sunrisers Hyderabad,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2017,Bhuvneshwar Kumar,19,Hyderabad (Deccan),Apr 17 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082610/gujarat-lions-vs-royal-challengers-bangalore-20th-match-indian-premier-league-2017,1082610,Royal Challengers Bangalore,Gujarat Lions,21,NA,Royal Challengers Bangalore,NA,NA,NA,Gujarat Lions,Field,Indian Premier League 2017,Chris Gayle,20,Rajkot,Apr 18 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082611/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-indian-premier-league-2017,1082611,Sunrisers Hyderabad,Delhi Daredevils,15,NA,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Bat,Indian Premier League 2017,Kane Williamson,21,Hyderabad (Deccan),Apr 19 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082627/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-indian-premier-league-2017,1082627,Sunrisers Hyderabad,Kolkata Knight Riders,48,NA,Sunrisers Hyderabad,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2017,David Warner,37,Hyderabad (Deccan),Apr 30 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082628/mumbai-indians-vs-royal-challengers-bangalore-38th-match-indian-premier-league-2017,1082628,Royal Challengers Bangalore,Mumbai Indians,NA,5,Mumbai Indians,NA,NA,NA,Royal Challengers Bangalore,Bat,Indian Premier League 2017,Rohit Sharma,38,Mumbai,May 1 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082629/rising-pune-supergiant-vs-gujarat-lions-39th-match-indian-premier-league-2017,1082629,Gujarat Lions,Rising Pune Supergiant,NA,5,Rising Pune Supergiant,NA,NA,NA,Rising Pune Supergiant,Field,Indian Premier League 2017,Ben Stokes,39,Pune,May 1 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082630/delhi-daredevils-vs-sunrisers-hyderabad-40th-match-indian-premier-league-2017,1082630,Sunrisers Hyderabad,Delhi Daredevils,NA,6,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2017,Mohammed Shami,40,Delhi,May 2 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082631/kolkata-knight-riders-vs-rising-pune-supergiant-41st-match-indian-premier-league-2017,1082631,Kolkata Knight Riders,Rising Pune Supergiant,NA,4,Rising Pune Supergiant,NA,NA,NA,Rising Pune Supergiant,Field,Indian Premier League 2017,Rahul Tripathi,41,Kolkata,May 3 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082626/kings-xi-punjab-vs-delhi-daredevils-36th-match-indian-premier-league-2017,1082626,Delhi Daredevils,Kings XI Punjab,NA,10,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2017,Sandeep Sharma,36,Mohali,Apr 30 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082632/delhi-daredevils-vs-gujarat-lions-42nd-match-indian-premier-league-2017,1082632,Gujarat Lions,Delhi Daredevils,NA,7,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2017,Rishabh Pant,42,Delhi,May 4 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082637/kings-xi-punjab-vs-gujarat-lions-47th-match-indian-premier-league-2017,1082637,Kings XI Punjab,Gujarat Lions,NA,6,Gujarat Lions,NA,NA,NA,Gujarat Lions,Field,Indian Premier League 2017,Dwayne Smith,47,Mohali,May 7 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082634/sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-indian-premier-league-2017,1082634,Rising Pune Supergiant,Sunrisers Hyderabad,12,NA,Rising Pune Supergiant,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2017,Jaydev Unadkat,44,Hyderabad (Deccan),May 6 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082641/mumbai-indians-vs-kings-xi-punjab-51st-match-indian-premier-league-2017,1082641,Kings XI Punjab,Mumbai Indians,7,NA,Kings XI Punjab,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2017,Wriddhiman Saha,51,Mumbai,May 11 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082640/gujarat-lions-vs-delhi-daredevils-50th-match-indian-premier-league-2017,1082640,Gujarat Lions,Delhi Daredevils,NA,2,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2017,Shreyas Iyer,50,Kanpur,May 10 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082642/delhi-daredevils-vs-rising-pune-supergiant-52nd-match-indian-premier-league-2017,1082642,Delhi Daredevils,Rising Pune Supergiant,7,NA,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2017,Karun Nair,52,Delhi,May 12 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082636/royal-challengers-bangalore-vs-kolkata-knight-riders-46th-match-indian-premier-league-2017,1082636,Royal Challengers Bangalore,Kolkata Knight Riders,NA,6,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2017,Sunil Narine,46,Bengaluru,May 7 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082638/sunrisers-hyderabad-vs-mumbai-indians-48th-match-indian-premier-league-2017,1082638,Mumbai Indians,Sunrisers Hyderabad,NA,7,Sunrisers Hyderabad,NA,NA,NA,Mumbai Indians,Bat,Indian Premier League 2017,Shikhar Dhawan,48,Hyderabad (Deccan),May 8 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082633/royal-challengers-bangalore-vs-kings-xi-punjab-43rd-match-indian-premier-league-2017,1082633,Kings XI Punjab,Royal Challengers Bangalore,19,NA,Kings XI Punjab,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2017,Sandeep Sharma,43,Bengaluru,May 5 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082635/delhi-daredevils-vs-mumbai-indians-45th-match-indian-premier-league-2017,1082635,Mumbai Indians,Delhi Daredevils,146,NA,Mumbai Indians,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2017,Lendl Simmons,45,Delhi,May 6 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082639/kings-xi-punjab-vs-kolkata-knight-riders-49th-match-indian-premier-league-2017,1082639,Kings XI Punjab,Kolkata Knight Riders,14,NA,Kings XI Punjab,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2017,Mohit Sharma,49,Mohali,May 9 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082643/gujarat-lions-vs-sunrisers-hyderabad-53rd-match-indian-premier-league-2017,1082643,Gujarat Lions,Sunrisers Hyderabad,NA,8,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2017,Mohammed Siraj,53,Kanpur,May 13 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082644/kolkata-knight-riders-vs-mumbai-indians-54th-match-indian-premier-league-2017,1082644,Mumbai Indians,Kolkata Knight Riders,9,NA,Mumbai Indians,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2017,Ambati Rayudu,54,Kolkata,May 13 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082645/rising-pune-supergiant-vs-kings-xi-punjab-55th-match-indian-premier-league-2017,1082645,Kings XI Punjab,Rising Pune Supergiant,NA,9,Rising Pune Supergiant,NA,NA,NA,Rising Pune Supergiant,Field,Indian Premier League 2017,Jaydev Unadkat,55,Pune,May 14 2017,D/N
https://www.espncricinfo.com/series/8048/scorecard/1082646/delhi-daredevils-vs-royal-challengers-bangalore-56th-match-indian-premier-league-2017,1082646,Royal Challengers Bangalore,Delhi Daredevils,10,NA,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Bat,Indian Premier League 2017,Harshal Patel,56,Delhi,May 14 2017,N
https://www.espncricinfo.com/series/8048/scorecard/1082647/mumbai-indians-vs-rising-pune-supergiant-qualifier-1-indian-premier-league-2017,1082647,Rising Pune Supergiant,Mumbai Indians,20,NA,Rising Pune Supergiant,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2017,Washington Sundar,Qualifier,Mumbai,May 16 2017,N
