Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb,50,100,0,4_haul,5_haul,BSR,BWA,hard_hit,bat_consistency,pca_bat,Bowl_index,bowl_consistency,bowl_pca
AB de Villiers,0,258.0,203.0,20.0,9.0,126.47058823529412,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.612125061177906,0.8701575813874669,1.2953123937735571,-1.1309643922744193,0.9510172664450757,-0.7294110947332817
LA Pomersbach,0,51.0,39.0,4.0,2.0,127.49999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7084901693937522,0.9148693833691735,-0.04603685267801821,-1.1309643922744193,0.9509236534932902,-0.7294110947332817
SS Tiwary,0,161.0,164.0,11.0,5.0,97.57575757575758,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.056930630888882575,0.310265785225839,0.5293378794138195,-1.1309643922744193,0.9544425771362911,-0.7294110947332817
DL Vettori,0,23.0,28.0,1.0,1.0,79.3103448275862,17.0,43.4,0.0,270.0,9.0,6.081081081081082,102.0,19.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,26.04,27.0,-0.2871441598880733,-0.09379433457681907,-0.4333608423113037,0.9113125673503266,-0.14159699136184692,-0.14289856311072072
A Mithun,0,27.0,20.0,3.0,1.0,128.57142857142858,15.0,30.0,0.0,281.0,4.0,9.064516129032258,65.0,24.0,13.0,8.0,6.0,0.0,0.0,7.0,0.0,0.0,36.0,56.2,1.2058029600076732,0.9277438098845031,-0.19347335207469976,2.367114200609277,-0.6443992800558404,2.101960042324838
Z Khan,0,21.0,24.0,2.0,0.0,84.0,21.0,51.0,1.0,401.0,12.0,7.711538461538462,134.0,44.0,10.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,23.53846153846154,30.846153846153847,-0.1515684214326757,-0.026629854504812388,-0.425655962219439,1.014083397149302,0.19317254726051558,-0.5575651943021487
J Syed Mohammad,0,15.0,12.0,2.0,0.0,115.38461538461537,8.0,15.0,0.0,127.0,5.0,7.9375,30.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,21.166666666666668,0.755746135922677,0.6814297098318582,-0.3298236613910826,0.39256869879428713,-1.0689500689399802,0.3335796577205457
WP Saha,0,68.0,63.0,2.0,4.0,106.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.017371658908229774,0.44494205818454685,-0.03449183817605133,-1.1309643922744193,0.9532204284055863,-0.7294110947332817
R Ashwin,0,2.0,6.0,0.0,0.0,28.57142857142857,19.0,59.0,1.0,357.0,18.0,5.95,154.0,27.0,9.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,18.63157894736842,18.789473684210527,-1.1344925252343079,-1.131131724558982,-0.7796681680514808,0.36724402821554997,0.5431419711888718,-1.7038526064884447
DE Bollinger,0,0.0,1.0,0.0,0.0,0.0,16.0,44.0,1.0,311.0,16.0,6.911111111111111,115.0,28.0,7.0,11.0,1.0,0.0,0.0,12.0,0.0,0.0,15.529411764705882,18.294117647058822,-1.1344925252343079,-1.6412894811289946,-0.9108616399239329,0.27617188259128683,1.4861422513995242,-1.2374927939460878
SB Jakati,0,0.0,0.0,0.0,0.0,0.0,17.0,41.1,0.0,306.0,10.0,7.268408551068883,78.0,20.0,9.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,22.41818181818182,27.818181818181817,-1.1344925252343079,-1.6557473932585092,-0.9108616399239329,0.8554788384540646,1.2474149498580998,0.07507688306295118
S Aravind,0,13.0,8.0,2.0,0.0,144.44444444444443,20.0,42.0,0.0,348.0,19.0,8.093023255813954,108.0,31.0,16.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,12.6,17.4,1.5958522075480033,1.2261964245580528,-0.22014834555668578,0.18491993012329092,-0.11378013106424521,-1.3456532898760543
AC Gilchrist,0,374.0,280.0,40.0,18.0,133.09608540925265,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.4015216215848496,1.0720613608188705,2.169792254226624,-1.1309643922744193,0.9504398989726713,-0.7294110947332817
PC Valthaty,0,446.0,328.0,54.0,18.0,135.56231003039514,19.0,24.1,0.0,189.0,7.0,7.529880478087649,45.0,13.0,6.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,18.075000000000003,23.625,1.5543576067458407,1.1430433615867814,2.6772652203377945,0.5696312123220588,-0.7385366658895614,0.27883791992065254
SE Marsh,0,462.0,314.0,47.0,18.0,146.66666666666666,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4008275837778383,1.3295727911907689,2.786920879263913,-1.1309643922744193,0.9494190539673556,-0.7294110947332817
KD Karthik,0,213.0,187.0,25.0,2.0,113.29787234042554,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6300653738776648,0.6410995887422658,0.9584058813241167,-1.1309643922744193,0.9523640168631556,-0.7294110947332817
DJ Hussey,0,43.0,48.0,1.0,2.0,87.75510204081633,9.0,3.0,0.0,38.0,1.0,9.5,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,19.0,-0.38225469069224244,0.09764327673414541,-0.27493217250752744,0.1644345514779053,-1.452806243589305,0.523047094672482
Mandeep Singh,0,32.0,31.0,3.0,1.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4013263869557423,0.3873363145435122,-0.283437844283208,-1.1309643922744193,0.9540798797050332,-0.7294110947332817
SD Chitnis,0,9.0,9.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09416260451773234,0.18835929886106864,-0.476478459921219,-1.1309643922744193,0.955700559298276,-0.7294110947332817
RJ Harris,0,31.0,39.0,3.0,0.0,77.5,18.0,43.0,1.0,340.0,15.0,7.7272727272727275,115.0,41.0,7.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,16.125,21.25,-0.21300117792027778,-0.10712428028588467,-0.3887029138525198,0.42704724643860387,-0.03660085110797233,-1.0486483394817179
P Kumar,0,27.0,31.0,2.0,1.0,84.375,19.0,46.0,5.0,345.0,10.0,7.340425531914893,143.0,45.0,10.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,25.09090909090909,31.363636363636363,0.017371658908229774,0.028825274706956776,-0.38341265449217826,1.0727672885941386,0.42440479983953705,-0.5509877593440233
SJ Srivastava,0,4.0,3.0,0.0,0.0,100.0,6.0,16.0,0.0,152.0,7.0,8.941176470588236,42.0,17.0,6.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,19.0,-1.1344925252343079,0.25992596390216544,-0.4693540510834695,0.2487624827182526,-1.0236356357084935,-0.05753762007944484
JD Ryder,0,275.0,187.0,34.0,11.0,146.27659574468086,18.0,13.2,1.0,110.0,3.0,7.746478873239437,25.0,9.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,19.799999999999997,27.5,1.8064373066189798,1.3463134762987472,1.567543931414999,0.7705596234503546,-1.0563967679997464,0.8846545024214117
MK Pandey,0,246.0,227.0,28.0,6.0,107.89473684210526,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977124928169799,0.5642865742728501,1.172755178942465,-1.1309643922744193,0.9530106541638175,-0.7294110947332817
RV Uthappa,0,233.0,196.0,24.0,8.0,118.27411167512692,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8612924571040312,0.756705695905637,1.1238011901824183,-1.1309643922744193,0.9518202949293331,-0.7294110947332817
Yuvraj Singh,0,335.0,249.0,24.0,18.0,134.0,20.0,28.0,0.0,180.0,9.0,6.206896551724138,61.0,9.0,6.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,16.8,18.0,0.9296480927491196,1.0491833870523637,1.8547721431604312,0.2855766871832952,-0.5759057238511404,-0.29671238772763864
CJ Ferguson,0,48.0,54.0,6.0,0.0,87.27272727272727,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20585852540428132,0.1464970714678832,-0.23206704534334047,-1.1309643922744193,0.956206291447352,-0.7294110947332817
AA Jhunjhunwala,0,10.0,18.0,2.0,0.0,52.63157894736842,5.0,2.0,0.0,22.0,0.0,7.333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,22.0,0.1588286639783659,-0.5074847930775923,-0.6215481011743262,0.29685311017258725,-1.4870092126531775,0.7683551171969072
MR Marsh,0,50.0,49.0,2.0,3.0,100.0,8.0,14.1,0.0,99.0,7.0,6.556291390728477,28.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,10.575,12.375,0.09416260451773234,0.3575168707763886,-0.1719678518543038,-0.11169989356513985,-0.9784117869314776,-0.2470985550283017
BA Bhatt,0,0.0,5.0,0.0,0.0,0.0,12.0,23.5,0.0,193.0,9.0,7.877551020408164,47.0,16.0,7.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,14.1,19.3,-1.1344925252343079,-1.619602612934723,-0.9108616399239329,0.29492616752609885,0.7409809941956275,-0.1175393192786858
SB Wagh,0,2.0,3.0,0.0,0.0,50.0,10.0,14.0,0.0,111.0,4.0,7.4,40.0,15.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,16.8,22.2,-1.1344925252343079,-0.6726093684515215,-0.6901078455037012,0.4718759007951239,-1.0894464588971848,0.3236606448224909
R Sharma,0,14.0,12.0,1.0,1.0,107.6923076923077,20.0,46.0,1.0,255.0,15.0,5.425531914893617,117.0,17.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,17.25,15.9375,0.755746135922677,0.48235538127931227,-0.36774763551116085,0.2028830945956605,0.09922283518161734,-1.3016674398705166
WD Parnell,0,36.0,34.0,2.0,1.0,102.85714285714285,10.0,25.2,0.0,178.0,6.0,6.793893129770993,69.0,21.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,21.599999999999998,25.428571428571427,-0.0813595568754163,0.3898406314659461,-0.25315818815536184,0.7282773074328792,-0.7451148118068124,0.17234722093770613
B Kumar,0,1.0,1.0,0.0,0.0,50.0,6.0,11.0,0.0,67.0,3.0,5.583333333333333,29.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,16.5,16.75,-1.1344925252343079,-0.658151456322007,-0.6959976997414075,0.2104931805890989,-1.15045748320141,0.22614805946179387
S Dhawan,0,400.0,310.0,47.0,7.0,128.61736334405145,19.0,2.0,0.0,11.0,1.0,3.6666666666666665,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,5.5,0.9988636486116783,0.9698982424264979,2.2764965486292414,-0.6070474861345904,-1.213685709986816,-0.30000227056686035
DB Ravi Teja,0,183.0,144.0,17.0,4.0,126.20689655172414,16.0,1.0,0.0,9.0,0.0,4.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,9.0,0.6449390419927848,0.8749580676613018,0.8101234366044465,-0.45735694152321055,-1.3856220977711275,-0.04489975556916837
KC Sangakkara,0,358.0,293.0,44.0,5.0,121.7687074829932,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9132660243524255,0.8204292194546031,1.968606178174154,-1.1309643922744193,0.9514648085156262,-0.7294110947332817
JP Duminy,0,205.0,174.0,9.0,8.0,117.14285714285715,13.0,18.0,0.0,143.0,4.0,7.526315789473684,46.0,9.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,21.6,28.6,0.05905817223910255,0.6871262860890427,0.8813956521495533,0.8631318344028435,-0.9970685463953771,0.6811816124006499
DT Christian,0,190.0,159.0,9.0,7.0,118.75,19.0,45.4,0.0,350.0,11.0,7.543103448275862,116.0,34.0,10.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,22.7,29.166666666666668,0.09416260451773234,0.7017959033604535,0.7888724904184113,0.9212850332046468,-0.09187083827525432,-0.39066816333682414
B Chipli,0,207.0,170.0,21.0,4.0,121.05263157894737,19.0,1.0,0.0,20.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,20.0,0.661786904227739,0.7960147770153463,0.9508223307320605,0.11261859372781233,-1.5302152520670769,0.5305684626127043
S Sohal,0,249.0,191.0,25.0,10.0,129.6875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1052433883761819,0.9829134383612147,1.2927467877161374,-1.1309643922744193,0.950729622631006,-0.7294110947332817
A Mishra,0,68.0,49.0,9.0,1.0,136.0,19.0,53.2,2.0,358.0,19.0,6.605166051660516,136.0,26.0,14.0,2.0,2.0,0.0,0.0,8.0,1.0,0.0,15.960000000000003,17.9,1.3228177342697724,1.0655208277587151,0.1103850731305855,0.26686316404780625,0.4561880816424057,-1.6112471198299745
DW Steyn,0,36.0,35.0,3.0,0.0,100.0,16.0,45.3,1.0,299.0,14.0,6.457883369330454,139.0,41.0,3.0,9.0,4.0,0.0,0.0,7.0,0.0,0.0,18.119999999999997,19.933333333333334,-0.11061325044094113,0.3063117653176914,-0.26521530398881965,0.406629823772554,0.04555129713490857,-1.3499814912445611
I Sharma,0,4.0,5.0,0.0,0.0,66.66666666666666,17.0,44.0,0.0,314.0,11.0,6.977777777777778,131.0,39.0,7.0,6.0,5.0,0.0,0.0,8.0,0.0,1.0,22.0,26.166666666666668,-1.1344925252343079,-0.3882704299044027,-0.6086701083800156,0.7739437433827029,-0.03542408743276448,-0.7507390942327106
SC Ganguly,0,50.0,59.0,3.0,2.0,83.33333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11061325044094113,0.043659694964844196,-0.24174161999633087,-1.1309643922744193,0.9569945406335925,-0.7294110947332817
PP Ojha,0,0.0,0.0,0.0,0.0,0.0,15.0,36.5,0.0,267.0,10.0,7.12,91.0,19.0,11.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,19.90909090909091,24.272727272727273,-1.1344925252343079,-1.6268315689994803,-0.9108616399239329,0.6412041700002762,1.1075994110864806,-0.3375854470821004
SR Watson,0,261.0,200.0,27.0,12.0,129.8507462686567,14.0,32.0,0.0,218.0,6.0,6.606060606060606,75.0,19.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,27.428571428571427,31.142857142857142,1.249465189209949,1.0080117848919048,1.3796678553021862,1.1205249580441954,-0.5391589275848676,0.5336519702234834
R Dravid,0,298.0,273.0,40.0,1.0,108.75912408759123,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040060265844384,0.5806209230707295,1.5186095526637575,-1.1309643922744193,0.9529029281084243,-0.7294110947332817
AM Rahane,0,112.0,89.0,11.0,2.0,124.44444444444444,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6402315510741944,0.849479459676741,0.3425770730755232,-1.1309643922744193,0.9512060085396905,-0.7294110947332817
LRPL Taylor,0,179.0,151.0,11.0,7.0,117.76315789473684,18.0,1.0,0.0,11.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,11.0,0.3204938126299501,0.7003215767946147,0.7304018795906233,-0.3537250260230246,-1.430795991179131,0.07310215033742515
AL Menaria,0,149.0,124.0,7.0,9.0,119.19999999999999,18.0,15.0,0.0,121.0,2.0,7.5625,30.0,14.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,40.333333333333336,0.43818604084830354,0.7353599463691214,0.549500712433465,1.5598670803311043,-1.120479622419575,1.7347520054554766
J Botha,0,216.0,191.0,17.0,2.0,112.5,15.0,32.0,0.0,220.0,6.0,6.666666666666667,73.0,16.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,27.428571428571427,31.428571428571427,0.08136411358281513,0.5962877835628075,0.936527149575145,1.132488238332817,-0.5382712157447118,0.5732357105004732
AS Raut,0,60.0,58.0,5.0,1.0,101.69491525423729,11.0,1.0,0.0,8.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,0.11498726773386864,0.38294074168210257,-0.10099578398190281,-0.5091728992733036,-1.352233325078098,-0.1105863689137739
DH Yagnik,0,16.0,22.0,1.0,0.0,69.56521739130434,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.6002946427334208,-0.2523870093828055,-0.5206562805999402,-1.1309643922744193,0.9604407725016794,-0.7294110947332817
A Singh,0,1.0,4.0,0.0,0.0,20.0,14.0,24.3,1.0,189.0,8.0,7.470355731225296,69.0,26.0,4.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,16.200000000000003,21.0,-1.1344925252343079,-1.2379137327155396,-0.821382151308299,0.4121271178927768,-0.601799013443695,-0.24688383552376708
SK Trivedi,0,0.0,2.0,0.0,0.0,0.0,18.0,31.4,0.0,284.0,7.0,8.765432098765432,58.0,26.0,8.0,7.0,3.0,0.0,0.0,11.0,0.0,0.0,23.549999999999997,35.5,-1.1344925252343079,-1.6340605250642377,-0.9108616399239329,1.2116499840148667,0.9051313993487707,0.813034972896935
SK Warne,0,8.0,11.0,1.0,0.0,66.66666666666666,18.0,43.0,0.0,281.0,10.0,6.386363636363637,107.0,21.0,8.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,23.454545454545453,25.545454545454547,-0.11061325044094113,-0.32019776029460484,-0.5798895542665076,0.7823005931343173,-0.1474796025941053,-0.3858608381845447
AC Blizzard,0,120.0,87.0,21.0,2.0,136.36363636363635,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0767652002539787,1.188442653861671,0.4917233233342823,-1.1309643922744193,0.950175661492324,-0.7294110947332817
SR Tendulkar,0,453.0,422.0,55.0,2.0,107.0921985815603,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211420467719874,0.5395286544970704,2.5137795046258877,-1.1309643922744193,0.9531122145716098,-0.7294110947332817
AT Rayudu,0,342.0,317.0,41.0,5.0,107.54716981132076,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428073479919136,0.5525654716866604,1.8103774335698433,-1.1309643922744193,0.9530544540628634,-0.7294110947332817
RG Sharma,0,372.0,297.0,32.0,13.0,124.83221476510067,23.0,4.0,0.0,53.0,0.0,10.6,4.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,24.0,53.0,0.7208591807670951,0.8684570596092491,2.055020368883006,1.8950875403310108,-1.5043009301243064,2.490857574627465
KA Pollard,0,146.0,133.0,12.0,6.0,108.95522388059702,23.0,39.3,0.0,318.0,10.0,7.890818858560794,75.0,26.0,10.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,21.436363636363634,28.90909090909091,0.5159397386117162,0.5312815534971586,0.49910835105921886,0.8807477958757957,-0.29273075168967494,0.13707978642365587
A Symonds,0,135.0,138.0,9.0,3.0,97.12230215827337,13.0,4.0,0.0,41.0,1.0,8.2,10.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,20.5,-0.07378306070017243,0.2995552050629208,0.3531904329675068,0.27497526134477046,-1.4277398792879261,0.5823221597018227
V Sehwag,0,409.0,231.0,49.0,17.0,176.29310344827587,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.36081948181891,1.9502353693722976,2.598131657558988,-1.1309643922744193,0.9477334131562734,-0.7294110947332817
DA Warner,0,311.0,261.0,32.0,11.0,118.70229007633588,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820025350457579,0.7822114176363909,1.6594455988951453,-1.1309643922744193,0.951775622863547,-0.7294110947332817
CA Ingram,0,21.0,26.0,2.0,0.0,77.77777777777779,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22437761430687075,-0.059486798514701476,-0.4516616262481276,-1.1309643922744193,0.9582401573632873,-0.7294110947332817
NV Ojha,0,147.0,147.0,10.0,10.0,99.32432432432432,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5258522447008815,0.37685921267938777,0.4756512689653381,-1.1309643922744193,0.9541792074548887,-0.7294110947332817
Y Venugopal Rao,0,296.0,244.0,25.0,13.0,120.81632653061224,20.0,2.0,0.0,26.0,0.0,8.666666666666666,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,26.0,0.7711766556055911,0.7997209650405267,1.5429481638169842,0.4810876266173624,-1.521285785484834,0.9338029263471531
JR Hopes,0,196.0,158.0,22.0,3.0,123.27044025157232,16.0,32.0,0.0,272.0,7.0,8.242424242424242,58.0,22.0,11.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,24.0,34.0,0.7973551630550633,0.8496714740862605,0.9007429811269778,1.1573120449317076,-0.5487137661435567,0.7574027899013274
IK Pathan,0,145.0,132.0,12.0,6.0,109.02255639097744,19.0,41.5,2.0,306.0,11.0,7.2,118.0,32.0,10.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,20.75,25.5,0.5283490037534155,0.5551173953886068,0.4934999118177348,0.7154109022205608,-0.009060412054187852,-0.6448642334247957
Y Nagar,0,93.0,77.0,5.0,6.0,119.23076923076923,15.0,4.0,0.0,52.0,1.0,10.4,5.0,5.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,26.0,0.5982262474929282,0.7476951404254666,0.1933445702647408,0.5409638444619143,-1.4575248292646483,0.9228295290915524
AB Agarkar,0,7.0,6.0,1.0,0.0,100.0,10.0,24.0,0.0,213.0,8.0,8.52,44.0,16.0,9.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,23.666666666666668,0.6207290886971779,0.3745565529290306,-0.4464633512076677,0.5335944638041233,-0.7815713937975789,0.21207429862739685
M Morkel,0,40.0,25.0,3.0,2.0,153.84615384615387,15.0,40.0,0.0,296.0,12.0,7.219512195121951,116.0,36.0,9.0,10.0,3.0,0.0,0.0,6.0,0.0,0.0,18.46153846153846,22.76923076923077,1.2283058012119232,1.4007108382752063,-0.005933118092238463,0.5427007646216421,-0.25052552814508317,-0.840732733933311
