url,match_id,team_1,team_2,win_runs,win_wickets,winner,match_drawn,match_abandoned,no_result,toss_winner,winner_choice,series,pom,match_number,city,date,day_night
https://www.espncricinfo.com/series/8048/scorecard/1136578/kolkata-knight-riders-vs-kings-xi-punjab-18th-match-indian-premier-league-2018,1136578,Kolkata Knight Riders,Kings XI Punjab,NA,9,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2018,KL Rahul,18,Kolkata,Apr 21 2018,D/N
https://www.espncricinfo.com/series/8048/scorecard/1136580/sunrisers-hyderabad-vs-chennai-super-kings-20th-match-indian-premier-league-2018,1136580,Chennai Super Kings,Sunrisers Hyderabad,4,NA,Chennai Super Kings,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2018,Ambati Rayudu,20,Hyderabad (Deccan),Apr 22 2018,D/N
https://www.espncricinfo.com/series/8048/scorecard/1136572/kings-xi-punjab-vs-chennai-super-kings-12th-match-indian-premier-league-2018,1136572,Kings XI Punjab,Chennai Super Kings,4,NA,Kings XI Punjab,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2018,Chris Gayle,12,Mohali,Apr 15 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136575/rajasthan-royals-vs-kolkata-knight-riders-15th-match-indian-premier-league-2018,1136575,Rajasthan Royals,Kolkata Knight Riders,NA,7,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2018,Nitish Rana,15,Jaipur,Apr 18 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136576/kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-indian-premier-league-2018,1136576,Kings XI Punjab,Sunrisers Hyderabad,15,NA,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2018,Chris Gayle,16,Mohali,Apr 19 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136583/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-indian-premier-league-2018,1136583,Sunrisers Hyderabad,Mumbai Indians,31,NA,Sunrisers Hyderabad,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2018,Rashid Khan,23,Mumbai,Apr 24 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136584/royal-challengers-bangalore-vs-chennai-super-kings-24th-match-indian-premier-league-2018,1136584,Royal Challengers Bangalore,Chennai Super Kings,NA,5,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2018,MS Dhoni,24,Bengaluru,Apr 25 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136573/kolkata-knight-riders-vs-delhi-daredevils-13th-match-indian-premier-league-2018,1136573,Kolkata Knight Riders,Delhi Daredevils,71,NA,Kolkata Knight Riders,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2018,Nitish Rana,13,Kolkata,Apr 16 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136586/delhi-daredevils-vs-kolkata-knight-riders-26th-match-indian-premier-league-2018,1136586,Delhi Daredevils,Kolkata Knight Riders,55,NA,Delhi Daredevils,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2018,Shreyas Iyer,26,Delhi,Apr 27 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136579/royal-challengers-bangalore-vs-delhi-daredevils-19th-match-indian-premier-league-2018,1136579,Delhi Daredevils,Royal Challengers Bangalore,NA,6,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2018,AB de Villiers,19,Bengaluru,Apr 21 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136590/chennai-super-kings-vs-delhi-daredevils-30th-match-indian-premier-league-2018,1136590,Chennai Super Kings,Delhi Daredevils,13,NA,Chennai Super Kings,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2018,Shane Watson,30,Pune,Apr 30 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136582/delhi-daredevils-vs-kings-xi-punjab-22nd-match-indian-premier-league-2018,1136582,Kings XI Punjab,Delhi Daredevils,4,NA,Kings XI Punjab,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2018,Ankit Rajpoot,22,Delhi,Apr 23 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136589/royal-challengers-bangalore-vs-kolkata-knight-riders-29th-match-indian-premier-league-2018,1136589,Royal Challengers Bangalore,Kolkata Knight Riders,NA,6,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2018,Chris Lynn,29,Bengaluru,Apr 29 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136587/chennai-super-kings-vs-mumbai-indians-27th-match-indian-premier-league-2018,1136587,Chennai Super Kings,Mumbai Indians,NA,8,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2018,Rohit Sharma,27,Pune,Apr 28 2018,N
