url,match_id,team_1,team_2,win_runs,win_wickets,winner,match_drawn,match_abandoned,no_result,toss_winner,winner_choice,series,pom,match_number,city,date,day_night
https://www.espncricinfo.com/series/8048/scorecard/548317/mumbai-indians-vs-rajasthan-royals-12th-match-indian-premier-league-2012,548317,Mumbai Indians,Rajasthan Royals,27,NA,Mumbai Indians,NA,NA,NA,Rajasthan Royals,Field,Indian Premier League 2012,Kieron Pollard,12,Mumbai,Apr 11 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548318/chennai-super-kings-vs-royal-challengers-bangalore-13th-match-indian-premier-league-2012,548318,Royal Challengers Bangalore,Chennai Super Kings,NA,5,Chennai Super Kings,NA,NA,NA,Royal Challengers Bangalore,Bat,Indian Premier League 2012,Faf du Plessis,13,Chennai,Apr 12 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548312/rajasthan-royals-vs-kolkata-knight-riders-7th-match-indian-premier-league-2012,548312,Rajasthan Royals,Kolkata Knight Riders,22,NA,Rajasthan Royals,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2012,Brad Hodge,7,Jaipur,Apr 8 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548307/kolkata-knight-riders-vs-delhi-daredevils-2nd-match-indian-premier-league-2012,548307,Kolkata Knight Riders,Delhi Daredevils,NA,8,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2012,Irfan Pathan,2,Kolkata,Apr 5 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548319/kings-xi-punjab-vs-pune-warriors-14th-match-indian-premier-league-2012,548319,Pune Warriors,Kings XI Punjab,NA,7,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2012,Dimitri Mascarenhas,14,Mohali,Apr 12 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548313/pune-warriors-vs-kings-xi-punjab-8th-match-indian-premier-league-2012,548313,Pune Warriors,Kings XI Punjab,22,NA,Pune Warriors,NA,NA,NA,Pune Warriors,Bat,Indian Premier League 2012,Marlon Samuels,8,Pune,Apr 8 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548314/deccan-chargers-vs-mumbai-indians-9th-match-indian-premier-league-2012,548314,Deccan Chargers,Mumbai Indians,NA,5,Mumbai Indians,NA,NA,NA,Deccan Chargers,Bat,Indian Premier League 2012,Rohit Sharma,9,Visakhapatnam,Apr 9 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548320/kolkata-knight-riders-vs-rajasthan-royals-15th-match-indian-premier-league-2012,548320,Rajasthan Royals,Kolkata Knight Riders,NA,5,Kolkata Knight Riders,NA,NA,NA,Rajasthan Royals,Bat,Indian Premier League 2012,Shakib Al Hasan,15,Kolkata,Apr 13 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548323/kolkata-knight-riders-vs-kings-xi-punjab-17th-match-indian-premier-league-2012,548323,Kings XI Punjab,Kolkata Knight Riders,2,NA,Kings XI Punjab,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2012,Sunil Narine,17,Kolkata,Apr 15 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548324/royal-challengers-bangalore-vs-rajasthan-royals-18th-match-indian-premier-league-2012,548324,Rajasthan Royals,Royal Challengers Bangalore,59,NA,Rajasthan Royals,NA,NA,NA,Rajasthan Royals,Bat,Indian Premier League 2012,Ajinkya Rahane,18,Bengaluru,Apr 15 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548315/royal-challengers-bangalore-vs-kolkata-knight-riders-10th-match-indian-premier-league-2012,548315,Kolkata Knight Riders,Royal Challengers Bangalore,42,NA,Kolkata Knight Riders,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2012,Lakshmipathy Balaji,10,Bengaluru,Apr 10 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548325/mumbai-indians-vs-delhi-daredevils-19th-match-indian-premier-league-2012,548325,Mumbai Indians,Delhi Daredevils,NA,7,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2012,Shahbaz Nadeem,19,Mumbai,Apr 16 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548322/pune-warriors-vs-chennai-super-kings-16th-match-indian-premier-league-2012,548322,Chennai Super Kings,Pune Warriors,NA,7,Pune Warriors,NA,NA,NA,Chennai Super Kings,Bat,Indian Premier League 2012,Jesse Ryder,16,Pune,Apr 14 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548321/delhi-daredevils-vs-deccan-chargers-23rd-match-indian-premier-league-2012,548321,Deccan Chargers,Delhi Daredevils,NA,5,Delhi Daredevils,NA,NA,NA,Deccan Chargers,Bat,Indian Premier League 2012,Kevin Pietersen,23,Delhi,Apr 19 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548332/chennai-super-kings-vs-rajasthan-royals-26th-match-indian-premier-league-2012,548332,Rajasthan Royals,Chennai Super Kings,NA,7,Chennai Super Kings,NA,NA,NA,Rajasthan Royals,Bat,Indian Premier League 2012,Faf du Plessis,26,Chennai,Apr 21 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548334/mumbai-indians-vs-kings-xi-punjab-28th-match-indian-premier-league-2012,548334,Mumbai Indians,Kings XI Punjab,NA,6,Kings XI Punjab,NA,NA,NA,Mumbai Indians,Bat,Indian Premier League 2012,Shaun Marsh,28,Mumbai,Apr 22 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548326/rajasthan-royals-vs-deccan-chargers-20th-match-indian-premier-league-2012,548326,Deccan Chargers,Rajasthan Royals,NA,5,Rajasthan Royals,NA,NA,NA,Deccan Chargers,Bat,Indian Premier League 2012,Brad Hodge,20,Jaipur,Apr 17 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548330/chennai-super-kings-vs-pune-warriors-24th-match-indian-premier-league-2012,548330,Chennai Super Kings,Pune Warriors,13,NA,Chennai Super Kings,NA,NA,NA,Pune Warriors,Field,Indian Premier League 2012,Nuwan Kulasekara,24,Chennai,Apr 19 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548328/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-indian-premier-league-2012,548328,Kings XI Punjab,Kolkata Knight Riders,NA,8,Kolkata Knight Riders,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2012,Gautam Gambhir,22,Mohali,Apr 18 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548327/royal-challengers-bangalore-vs-pune-warriors-21st-match-indian-premier-league-2012,548327,Pune Warriors,Royal Challengers Bangalore,NA,6,Royal Challengers Bangalore,NA,NA,NA,Pune Warriors,Bat,Indian Premier League 2012,Chris Gayle,21,Bengaluru,Apr 17 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548331/kings-xi-punjab-vs-royal-challengers-bangalore-25th-match-indian-premier-league-2012,548331,Kings XI Punjab,Royal Challengers Bangalore,NA,5,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2012,Chris Gayle,25,Mohali,Apr 20 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548333/delhi-daredevils-vs-pune-warriors-27th-match-indian-premier-league-2012,548333,Pune Warriors,Delhi Daredevils,20,NA,Pune Warriors,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2012,Sourav Ganguly,27,Delhi,Apr 21 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548335/deccan-chargers-vs-kolkata-knight-riders-29th-match-indian-premier-league-2012,548335,Deccan Chargers,Kolkata Knight Riders,NA,5,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2012,Brett Lee,29,Cuttack,Apr 22 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548336/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-indian-premier-league-2012,548336,Royal Challengers Bangalore,Rajasthan Royals,46,NA,Royal Challengers Bangalore,NA,NA,NA,Rajasthan Royals,Field,Indian Premier League 2012,AB de Villiers,30,Jaipur,Apr 23 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548341/pune-warriors-vs-deccan-chargers-35th-match-indian-premier-league-2012,548341,Deccan Chargers,Pune Warriors,18,NA,Deccan Chargers,NA,NA,NA,Deccan Chargers,Bat,Indian Premier League 2012,Cameron White,35,Pune,Apr 26 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548342/delhi-daredevils-vs-mumbai-indians-36th-match-indian-premier-league-2012,548342,Delhi Daredevils,Mumbai Indians,37,NA,Delhi Daredevils,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2012,Virender Sehwag,36,Delhi,Apr 27 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548343/chennai-super-kings-vs-kings-xi-punjab-37th-match-indian-premier-league-2012,548343,Kings XI Punjab,Chennai Super Kings,7,NA,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2012,Mandeep Singh,37,Chennai,Apr 28 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548339/kings-xi-punjab-vs-mumbai-indians-33rd-match-indian-premier-league-2012,548339,Kings XI Punjab,Mumbai Indians,NA,4,Mumbai Indians,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2012,Ambati Rayudu,33,Mohali,Apr 25 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548340/royal-challengers-bangalore-vs-chennai-super-kings-34th-match-indian-premier-league-2012,548340,Royal Challengers Bangalore,Chennai Super Kings,NA,NA,NA,NA,Yes,NA,Royal Challengers Bangalore,Field,Indian Premier League 2012,,34,Bengaluru,Apr 25 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548345/delhi-daredevils-vs-rajasthan-royals-39th-match-indian-premier-league-2012,548345,Delhi Daredevils,Rajasthan Royals,1,NA,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2012,Virender Sehwag,39,Delhi,Apr 29 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548338/kolkata-knight-riders-vs-deccan-chargers-32nd-match-indian-premier-league-2012,548338,Kolkata Knight Riders,Deccan Chargers,NA,NA,NA,NA,Yes,NA,no toss,Bat,Indian Premier League 2012,,32,Kolkata,Apr 24 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548337/pune-warriors-vs-delhi-daredevils-31st-match-indian-premier-league-2012,548337,Pune Warriors,Delhi Daredevils,NA,8,Delhi Daredevils,NA,NA,NA,Pune Warriors,Bat,Indian Premier League 2012,Virender Sehwag,31,Pune,Apr 24 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548344/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-indian-premier-league-2012,548344,Kolkata Knight Riders,Royal Challengers Bangalore,47,NA,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Bat,Indian Premier League 2012,Gautam Gambhir,38,Kolkata,Apr 28 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548363/kolkata-knight-riders-vs-mumbai-indians-58th-match-indian-premier-league-2012,548363,Mumbai Indians,Kolkata Knight Riders,27,NA,Mumbai Indians,NA,NA,NA,Mumbai Indians,Bat,Indian Premier League 2012,Rohit Sharma,58,Kolkata,May 12 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548362/pune-warriors-vs-royal-challengers-bangalore-57th-match-indian-premier-league-2012,548362,Royal Challengers Bangalore,Pune Warriors,35,NA,Royal Challengers Bangalore,NA,NA,NA,Pune Warriors,Field,Indian Premier League 2012,Chris Gayle,57,Pune,May 11 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548364/chennai-super-kings-vs-delhi-daredevils-59th-match-indian-premier-league-2012,548364,Delhi Daredevils,Chennai Super Kings,NA,9,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2012,Ben Hilfenhaus,59,Chennai,May 12 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548365/rajasthan-royals-vs-pune-warriors-60th-match-indian-premier-league-2012,548365,Rajasthan Royals,Pune Warriors,45,NA,Rajasthan Royals,NA,NA,NA,Rajasthan Royals,Bat,Indian Premier League 2012,Ajit  Chandila,60,Jaipur,May 13 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548366/kings-xi-punjab-vs-deccan-chargers-61st-match-indian-premier-league-2012,548366,Deccan Chargers,Kings XI Punjab,NA,4,Kings XI Punjab,NA,NA,NA,Deccan Chargers,Bat,Indian Premier League 2012,David Hussey,61,Mohali,May 13 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548347/chennai-super-kings-vs-kolkata-knight-riders-41st-match-indian-premier-league-2012,548347,Chennai Super Kings,Kolkata Knight Riders,NA,5,Kolkata Knight Riders,NA,NA,NA,Chennai Super Kings,Bat,Indian Premier League 2012,Gautam Gambhir,41,Chennai,Apr 30 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548369/delhi-daredevils-vs-kings-xi-punjab-64th-match-indian-premier-league-2012,548369,Kings XI Punjab,Delhi Daredevils,NA,5,Delhi Daredevils,NA,NA,NA,Kings XI Punjab,Bat,Indian Premier League 2012,Umesh Yadav,64,Delhi,May 15 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548346/mumbai-indians-vs-deccan-chargers-40th-match-indian-premier-league-2012,548346,Deccan Chargers,Mumbai Indians,NA,5,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2012,Dale Steyn,40,Mumbai,Apr 29 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548367/royal-challengers-bangalore-vs-mumbai-indians-62nd-match-indian-premier-league-2012,548367,Royal Challengers Bangalore,Mumbai Indians,NA,5,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2012,Ambati Rayudu,62,Bengaluru,May 14 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548368/kolkata-knight-riders-vs-chennai-super-kings-63rd-match-indian-premier-league-2012,548368,Kolkata Knight Riders,Chennai Super Kings,NA,5,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2012,Michael Hussey,63,Kolkata,May 14 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548370/mumbai-indians-vs-kolkata-knight-riders-65th-match-indian-premier-league-2012,548370,Kolkata Knight Riders,Mumbai Indians,32,NA,Kolkata Knight Riders,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2012,Sunil Narine,65,Mumbai,May 16 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548371/kings-xi-punjab-vs-chennai-super-kings-66th-match-indian-premier-league-2012,548371,Chennai Super Kings,Kings XI Punjab,NA,6,Kings XI Punjab,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2012,Adam Gilchrist,66,Dharamsala,May 17 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548372/delhi-daredevils-vs-royal-challengers-bangalore-67th-match-indian-premier-league-2012,548372,Royal Challengers Bangalore,Delhi Daredevils,21,NA,Royal Challengers Bangalore,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2012,Chris Gayle,67,Delhi,May 17 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548374/kings-xi-punjab-vs-delhi-daredevils-69th-match-indian-premier-league-2012,548374,Kings XI Punjab,Delhi Daredevils,NA,6,Delhi Daredevils,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2012,Umesh Yadav,69,Dharamsala,May 19 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548375/pune-warriors-vs-kolkata-knight-riders-70th-match-indian-premier-league-2012,548375,Kolkata Knight Riders,Pune Warriors,34,NA,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Bat,Indian Premier League 2012,Shakib Al Hasan,70,Pune,May 19 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548373/deccan-chargers-vs-rajasthan-royals-68th-match-indian-premier-league-2012,548373,Rajasthan Royals,Deccan Chargers,NA,5,Deccan Chargers,NA,NA,NA,Rajasthan Royals,Bat,Indian Premier League 2012,Dale Steyn,68,Hyderabad (Deccan),May 18 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548376/deccan-chargers-vs-royal-challengers-bangalore-71st-match-indian-premier-league-2012,548376,Deccan Chargers,Royal Challengers Bangalore,9,NA,Deccan Chargers,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2012,Dale Steyn,71,Hyderabad (Deccan),May 20 2012,D/N
https://www.espncricinfo.com/series/8048/scorecard/548378/delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-indian-premier-league-2012,548378,Kolkata Knight Riders,Delhi Daredevils,18,NA,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Bat,Indian Premier League 2012,Yusuf Pathan,1,Pune,May 22 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548377/rajasthan-royals-vs-mumbai-indians-72nd-match-indian-premier-league-2012,548377,Rajasthan Royals,Mumbai Indians,NA,10,Mumbai Indians,NA,NA,NA,Rajasthan Royals,Bat,Indian Premier League 2012,Dwayne Smith,72,Jaipur,May 20 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548379/chennai-super-kings-vs-mumbai-indians-elimination-final-indian-premier-league-2012,548379,Chennai Super Kings,Mumbai Indians,38,NA,Chennai Super Kings,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2012,MS Dhoni,Elimination,Bengaluru,May 23 2012,N
https://www.espncricinfo.com/series/8048/scorecard/548380/delhi-daredevils-vs-chennai-super-kings-2nd-qualifying-match-indian-premier-league-2012,548380,Chennai Super Kings,Delhi Daredevils,86,NA,Chennai Super Kings,NA,NA,NA,Delhi Daredevils,Field,Indian Premier League 2012,Murali Vijay,2,Chennai,May 25 2012,N
